age,class_of_worker,education,marital_status,occupation,place_of_birth,relationship,hours_per_week,sex,race,income_above_50k
45,1,21,3,3257,33,0,40,2,1,1
30,1,16,1,5617,6,0,40,1,1,0
52,1,16,5,5598,15,0,40,1,1,1
35,1,21,1,3105,31,1,40,2,1,1
30,1,21,1,5741,23,1,40,1,1,0
48,1,21,1,331,40,1,40,1,1,1
42,1,21,1,6287,7,1,40,2,1,0
32,1,21,5,670,14,0,40,1,1,1
27,1,18,5,9381,37,0,40,1,1,0
33,2,21,1,2095,16,0,40,2,1,0
52,1,14,1,4156,55,1,40,2,1,0
36,1,16,5,6356,29,0,40,1,1,1
44,1,19,1,5432,7,1,40,1,1,1
28,1,19,5,4834,34,16,33,2,1,0
50,1,19,3,4750,41,0,40,2,1,0
68,2,21,5,3243,9,0,40,2,1,1
64,1,18,1,4828,44,0,40,2,1,0
48,1,20,1,314,11,1,40,1,1,1
59,1,18,1,6399,36,0,40,2,1,0
38,1,21,5,3437,213,0,40,2,6,0
39,2,21,1,1943,20,1,11,2,1,0
31,1,19,5,3811,14,0,40,2,1,0
50,1,16,5,7914,21,0,50,1,1,1
29,1,16,5,4000,5,13,40,1,1,0
55,1,16,1,7408,18,0,40,1,1,1
39,1,21,1,5294,39,1,40,2,1,0
27,1,16,3,6068,4,0,40,2,1,0
29,1,21,1,1352,36,1,40,1,1,0
50,1,16,1,10,4,1,50,1,1,1
47,1,19,1,6122,310,1,40,2,1,0
22,1,16,5,4194,49,2,15,1,1,0
51,1,19,1,6545,8,1,40,1,1,1
26,1,16,5,5649,194,0,40,2,6,0
64,1,18,3,539,3,0,40,2,1,1
43,1,21,1,1558,7,1,40,1,1,1
34,1,19,5,4177,43,0,40,1,1,1
62,1,16,1,5342,24,0,40,2,1,0
68,1,19,1,6405,7,0,40,2,1,0
59,1,18,3,5935,37,0,40,1,1,0
35,1,16,1,7327,38,0,40,1,1,0
27,1,16,3,9463,51,16,40,1,1,0
40,1,21,1,913,9,0,40,1,1,1
43,1,16,3,5147,221,13,40,1,6,1
18,1,16,5,4037,37,2,9,2,1,0
25,1,19,3,3591,20,9,31,2,1,0
22,1,16,5,4295,42,2,11,1,1,0
58,1,19,1,5369,40,0,40,1,1,0
59,1,16,1,219,40,1,40,2,1,1
53,1,17,1,9224,4,0,40,1,1,0
30,1,21,1,5200,37,0,40,1,1,0
20,1,21,5,2307,40,2,11,1,1,0
28,1,19,5,3157,28,16,10,2,1,0
47,1,21,1,121,40,0,40,1,1,1
52,1,21,3,278,16,0,40,1,1,1
28,1,21,5,2299,41,0,40,2,1,0
48,1,16,3,6196,312,13,40,1,1,0
46,1,21,1,1466,36,1,40,1,1,1
25,1,19,1,6415,20,0,40,2,1,0
19,1,7,5,4392,1,17,8,1,1,0
64,1,21,1,5654,42,0,40,1,1,0
25,1,19,3,4144,27,0,40,2,1,0
35,1,22,1,949,32,1,40,1,1,1
48,1,21,1,3284,40,0,40,2,1,1
62,1,16,3,5478,32,0,40,1,1,0
34,1,21,5,913,39,0,40,1,1,1
18,1,14,5,4603,21,2,10,2,1,0
49,1,19,1,6658,11,1,40,1,1,1
53,1,16,5,5426,28,0,40,1,1,1
47,1,22,1,2351,44,0,40,2,1,1
35,1,21,1,1044,11,1,40,1,1,1
43,1,19,1,6011,38,1,40,1,1,1
41,1,21,1,5205,5,1,40,1,1,1
47,1,19,1,293,2,0,60,1,1,1
20,1,19,5,2371,32,2,40,1,1,0
27,1,19,3,3662,40,0,5,2,1,0
29,1,21,5,1139,21,13,40,1,1,1
51,1,20,3,232,23,0,40,1,1,1
41,1,19,1,5810,17,0,40,2,1,0
30,1,19,3,5260,30,0,40,2,1,0
42,1,22,3,173,35,0,40,2,1,1
22,1,16,5,4267,21,2,40,2,1,0
32,1,20,3,5255,15,0,40,2,1,0
46,1,20,1,3629,8,1,40,2,1,0
48,1,21,1,5722,219,1,40,2,6,0
49,1,22,5,755,237,0,40,1,1,1
47,1,16,1,5850,296,0,40,2,8,0
23,1,9,3,4069,22,16,40,2,1,0
54,1,21,1,255,38,0,50,1,1,1
60,1,16,3,7423,19,0,40,1,1,1
37,1,21,1,5609,38,1,40,2,1,0
50,1,19,1,4693,18,0,40,1,1,1
22,1,19,5,4720,23,17,33,2,1,0
37,1,21,5,470,11,13,40,1,1,1
50,1,21,1,5750,3,1,40,2,1,0
44,1,21,5,175,29,0,40,2,1,1
38,1,16,5,5216,36,0,40,1,1,1
40,1,21,1,2355,8,0,40,2,1,0
53,1,19,1,5665,35,1,40,1,1,0
45,1,21,1,1525,8,0,50,1,1,1
28,1,16,1,9166,304,10,40,1,1,0
46,1,21,1,352,11,0,50,1,1,1
24,1,21,1,2210,40,10,40,2,1,0
35,1,21,1,430,17,0,50,1,1,1
22,1,21,5,2013,37,12,14,2,1,0
30,1,21,1,2208,34,1,40,2,1,0
48,1,16,5,5508,38,0,40,2,1,1
52,1,19,3,161,3,0,40,1,1,1
35,1,21,1,867,15,1,40,1,1,1
62,2,21,3,3674,39,0,40,2,1,1
33,1,19,5,4933,38,13,40,1,1,1
45,1,20,3,23,306,13,40,1,1,1
57,1,16,1,5896,21,0,40,1,1,0
28,1,21,3,2502,30,0,40,2,1,0
34,1,13,1,5348,18,16,40,1,1,0
35,1,21,5,100,34,0,40,1,1,1
35,1,21,3,2084,18,0,40,1,1,0
45,1,16,1,10,322,0,50,1,6,1
27,1,18,1,5876,24,0,40,2,1,0
55,1,19,5,5813,38,0,40,2,1,1
45,1,19,1,139,8,0,50,1,1,1
27,1,16,3,3908,35,0,6,2,1,0
59,1,16,1,4330,319,1,40,2,8,0
26,1,17,5,9419,45,13,40,1,1,0
18,1,19,5,4774,38,2,12,2,1,0
49,1,18,1,201,40,0,40,1,1,1
35,1,21,5,357,7,0,40,1,1,1
60,1,16,3,146,37,0,40,1,1,1
24,1,16,5,4005,26,16,40,2,1,0
21,1,19,5,2588,27,17,6,1,1,0
22,3,21,5,2479,21,2,40,2,1,0
28,1,21,1,5171,6,1,40,2,1,0
23,1,21,5,2099,9,2,10,1,1,0
29,1,21,5,4568,35,0,40,1,1,1
57,1,16,1,3466,28,0,40,2,1,0
31,1,19,1,6228,7,1,15,2,1,0
19,1,13,5,4130,21,2,40,1,1,0
49,1,22,1,139,2,0,40,1,1,1
26,1,21,5,1961,8,12,40,2,1,0
50,1,17,1,193,5,0,40,1,1,1
34,3,21,1,2210,37,0,13,2,1,0
31,1,16,5,5710,1,0,40,1,1,0
19,1,8,5,4030,32,2,9,1,1,0
44,1,18,1,574,11,1,40,1,1,1
45,1,22,1,2869,6,1,40,1,1,1
52,2,21,1,3494,10,1,40,2,1,1
26,1,19,5,4381,5,2,9,1,1,0
45,1,21,1,179,20,0,50,1,1,1
32,1,19,1,5437,16,9,40,1,1,0
56,1,20,5,397,24,0,40,1,1,1
42,1,21,3,201,209,13,40,1,1,1
23,1,12,3,4098,296,9,40,2,8,0
24,1,16,1,4148,23,1,40,2,1,0
23,1,19,5,5882,14,13,40,1,1,0
59,1,21,3,192,35,0,40,2,1,1
23,1,14,5,4107,41,2,40,1,1,0
27,1,19,5,4720,215,0,40,1,6,0
39,1,22,1,1068,35,0,40,1,1,1
22,1,19,5,4722,25,17,35,2,1,0
41,1,16,1,5120,9,1,40,2,1,0
32,1,21,1,5029,8,0,40,1,1,0
19,1,16,5,4115,21,2,40,1,1,0
52,1,16,1,58,36,0,40,1,1,1
45,1,21,5,4960,7,0,40,2,1,1
49,1,16,1,7285,35,1,40,1,1,1
47,1,21,3,681,39,0,50,1,1,1
48,1,22,1,1132,44,1,50,1,1,1
33,1,21,1,3165,41,1,40,2,1,0
24,1,19,5,5791,2,2,9,1,6,0
41,1,21,1,2860,34,1,40,1,1,0
61,1,18,1,4534,38,0,40,1,1,0
39,1,14,3,4127,38,10,32,2,1,0
67,2,21,1,3210,40,0,40,2,1,0
63,2,21,3,2527,38,0,11,2,1,0
32,1,16,1,5357,22,0,40,1,1,0
23,1,19,5,5498,10,17,14,2,1,0
26,1,21,5,5878,6,17,40,1,1,0
63,1,16,1,6553,38,0,40,2,1,0
52,1,17,1,132,1,1,40,1,1,1
36,1,21,1,1230,21,1,40,1,1,1
45,1,16,3,5940,35,13,40,1,1,1
27,1,16,5,6532,36,0,40,1,1,0
32,1,21,5,684,41,0,40,1,1,1
33,1,21,1,2363,296,9,40,2,1,0
22,1,16,5,4973,35,2,40,1,1,0
45,1,19,3,6210,8,0,40,1,1,1
64,1,20,1,4618,30,10,40,2,1,0
59,1,17,1,7295,13,1,40,1,1,0
46,1,12,1,4040,313,10,40,2,1,0
25,1,16,5,6284,7,17,40,1,1,0
21,1,21,5,2306,35,12,40,2,1,0
39,1,19,1,4946,43,0,40,1,1,0
22,1,16,5,9743,23,2,40,1,1,0
29,1,21,1,2099,51,0,40,2,1,0
45,1,21,1,559,35,1,50,1,1,1
20,1,21,5,1923,17,2,11,2,1,0
27,1,19,5,5701,44,17,40,2,1,0
57,1,16,1,5800,38,1,40,1,1,1
29,1,16,5,6325,11,16,40,2,1,0
46,1,21,1,18,26,0,50,1,1,1
35,1,16,1,8846,45,0,40,1,1,0
50,1,16,1,7963,302,1,40,1,1,1
19,1,14,5,4368,36,2,13,1,1,0
24,1,21,5,1503,35,13,40,1,1,0
30,1,21,5,1189,39,0,40,1,1,0
62,1,17,1,4226,37,1,9,2,1,0
19,1,16,5,4753,47,16,7,1,1,0
55,1,18,1,419,8,1,40,2,1,1
38,1,21,1,2496,42,0,40,2,1,0
49,1,21,1,353,18,1,50,1,1,1
40,1,22,3,180,8,13,40,1,1,1
47,1,21,1,3740,212,0,40,2,6,1
25,1,10,5,4113,305,2,40,2,8,0
58,2,21,1,2842,15,1,40,2,1,0
42,1,22,1,985,186,1,40,1,6,1
40,1,21,1,279,35,0,50,1,1,1
26,1,16,5,4149,8,2,40,1,1,0
45,1,21,1,3180,39,1,40,2,1,0
17,1,19,5,2221,51,2,12,2,1,0
58,1,16,1,7458,24,0,50,1,1,1
28,1,16,5,5156,29,13,40,1,1,0
36,1,21,1,3038,13,1,40,2,1,1
54,1,16,1,256,3,0,50,1,1,1
57,1,16,1,6200,36,1,40,2,1,0
18,1,16,5,9635,8,2,40,1,1,0
53,1,18,1,7448,41,0,40,1,1,1
69,1,22,3,2610,27,0,40,2,1,1
55,1,16,1,5178,1,0,40,1,1,1
72,2,22,1,3321,16,0,40,2,1,1
55,1,19,1,5769,16,0,40,1,1,1
54,1,18,1,9235,43,0,40,1,1,0
43,1,22,1,2240,21,0,40,2,1,1
22,1,19,1,5389,200,10,40,2,6,0
48,1,16,1,6247,3,1,40,2,1,0
26,1,16,1,9230,27,9,40,1,1,0
43,1,19,1,370,34,1,40,1,1,1
67,1,22,1,2938,37,1,40,2,1,1
40,3,22,1,2586,34,0,40,2,1,0
28,1,19,5,5012,37,0,40,1,1,0
20,1,13,5,4107,4,2,10,1,1,0
26,1,16,5,9024,19,2,40,1,1,0
28,1,21,5,944,35,0,40,1,1,1
21,1,14,5,4059,13,2,40,1,1,0
41,1,21,1,210,39,0,50,1,1,1
55,1,16,3,7623,42,0,40,1,1,1
21,1,21,5,2598,211,2,40,2,6,0
22,1,14,5,4252,5,16,10,2,1,0
19,1,16,5,4148,6,2,40,1,1,0
52,1,16,1,8573,25,0,40,1,1,0
26,1,21,5,5672,21,0,40,1,1,0
50,1,19,1,5967,38,0,40,1,1,1
30,1,19,1,6397,39,1,40,2,1,0
25,1,21,5,2125,36,12,40,2,1,0
64,1,19,1,5218,33,0,40,2,1,0
46,1,18,1,6580,41,0,40,1,1,0
35,1,21,1,2384,4,1,40,2,1,0
52,1,21,1,3214,39,0,40,2,1,1
33,1,19,5,5282,36,0,40,1,1,0
34,1,21,3,2418,27,0,40,2,1,1
29,3,21,5,2596,6,2,11,2,1,0
19,1,18,5,4669,24,17,8,2,1,0
37,1,21,1,4648,4,1,40,2,1,0
21,1,16,5,5216,4,13,40,1,1,0
23,1,16,5,9349,23,2,40,1,1,0
52,1,20,1,4857,18,1,40,2,1,0
35,1,22,5,1044,6,0,40,1,1,1
28,1,19,5,3353,26,0,12,2,1,0
60,1,19,3,404,38,0,40,2,1,1
29,1,8,1,4127,39,0,40,1,1,0
33,1,18,3,5297,6,0,40,1,1,0
24,1,16,1,4098,23,10,40,2,1,0
38,1,19,1,5455,16,1,40,2,1,0
20,1,16,5,4176,39,17,40,1,1,0
61,1,16,1,6626,35,0,40,2,1,0
64,1,16,1,7795,14,1,40,1,1,1
19,1,16,5,4153,50,2,40,1,1,0
51,1,19,5,5098,9,0,40,2,1,0
51,1,16,1,7753,36,0,40,1,1,1
63,1,16,3,143,38,0,50,1,1,1
49,1,19,1,571,24,1,40,1,1,1
38,1,19,3,5924,37,13,40,1,1,1
31,1,19,1,2753,8,0,14,2,1,0
69,6,21,1,2643,41,1,10,2,1,0
77,1,21,3,3558,7,0,11,2,1,0
18,1,16,5,4720,18,2,13,1,1,0
43,1,19,1,19,33,0,40,1,1,1
21,1,14,5,4669,7,16,10,2,1,0
61,1,19,1,254,15,0,40,1,1,1
23,1,19,5,4760,6,2,9,2,1,0
40,2,22,1,2299,21,0,40,1,1,1
43,1,6,1,9283,311,0,40,1,1,0
57,1,20,1,4879,16,1,40,1,1,1
50,1,19,1,10,38,1,40,1,1,1
57,1,20,1,280,24,1,50,1,1,1
28,1,7,5,6872,40,2,40,1,1,0
36,1,19,1,6842,9,1,40,1,1,0
47,1,17,1,4201,38,0,13,2,1,0
33,1,19,1,6538,56,0,13,2,1,0
19,1,16,5,4684,2,16,12,2,1,0
55,1,16,1,6114,39,1,40,2,1,0
31,1,21,1,1227,17,0,40,1,1,1
42,1,19,1,5565,10,0,40,1,1,1
56,1,16,1,7799,14,1,50,1,1,1
78,2,22,1,2230,38,0,11,2,1,1
62,1,21,1,3397,9,0,40,2,1,0
39,1,21,1,1551,6,0,40,1,1,0
24,1,16,1,5628,26,1,40,2,1,0
52,1,16,1,7242,36,1,40,1,1,1
57,1,16,1,4244,19,1,40,2,1,0
61,1,18,3,10,32,0,40,1,1,1
63,3,22,1,2305,20,0,40,2,1,1
44,1,21,1,3536,43,1,40,2,1,1
42,1,16,1,5586,6,0,40,1,1,0
67,1,16,1,5470,34,1,40,2,1,0
44,2,21,1,2230,36,1,40,2,1,1
68,1,21,1,3182,33,0,40,1,1,1
23,1,18,5,5722,52,16,40,1,1,0
58,1,16,1,450,21,1,50,1,1,1
30,1,19,5,5919,20,2,40,2,1,0
65,1,19,1,4732,21,1,40,2,1,0
21,1,19,5,4776,14,2,10,1,1,0
34,3,22,1,2269,21,0,40,2,1,0
36,1,21,1,3328,28,1,40,1,1,1
23,1,19,5,4682,34,2,40,1,1,0
23,1,21,5,1884,38,0,16,2,1,0
24,1,16,5,4173,5,2,40,2,1,0
64,1,16,1,233,38,0,40,1,1,1
27,1,19,5,5560,26,0,40,2,1,0
38,1,22,3,2657,35,0,40,2,1,0
36,1,21,5,3169,39,13,40,1,1,1
27,1,16,3,4108,12,10,40,2,1,0
19,1,16,5,5068,5,13,40,2,1,0
49,1,1,3,467,325,0,40,1,1,1
61,1,16,3,6118,18,0,40,2,1,0
17,1,16,5,4086,40,2,40,1,1,0
46,1,21,5,3178,28,0,50,1,1,1
24,2,21,3,2176,20,0,10,2,1,0
23,1,16,5,4101,37,17,40,1,1,0
21,1,19,5,4601,1,2,14,2,1,0
23,1,16,3,7590,21,15,40,1,1,0
49,1,21,1,5451,46,0,40,1,1,0
22,1,19,5,4722,28,2,11,2,1,0
26,1,19,5,8277,25,0,40,1,1,1
27,1,16,5,4254,30,2,40,1,1,0
51,1,21,1,343,37,0,50,1,1,1
46,1,9,5,6179,11,0,40,1,1,0
53,1,22,3,727,6,0,40,1,1,1
40,1,22,1,2714,14,0,40,2,1,1
32,1,21,1,1130,215,0,40,1,6,0
31,1,16,1,4212,37,1,9,2,1,0
35,1,21,1,1603,31,0,40,2,1,1
28,1,18,5,3647,12,5,31,2,1,0
34,1,21,5,1594,36,0,40,1,1,1
30,1,16,1,5024,40,0,40,2,1,0
61,3,22,1,2293,36,1,40,2,1,0
55,1,16,1,4999,36,1,40,1,1,0
24,1,16,5,3438,218,2,8,2,6,0
29,1,16,5,8199,319,0,40,1,6,0
25,1,24,5,2385,6,2,40,1,6,0
44,1,20,1,3196,6,1,14,2,1,0
20,1,16,5,4158,22,16,15,1,1,0
22,1,18,5,4634,23,2,40,1,1,0
65,1,21,1,429,18,1,40,1,1,1
28,1,21,3,2377,16,0,40,2,1,0
44,1,19,3,3706,2,0,40,2,1,0
24,1,19,1,5136,49,1,10,2,1,0
30,1,13,5,5833,309,13,40,1,8,0
30,1,21,5,5366,6,2,40,1,1,0
25,1,21,5,4671,19,2,12,2,1,0
41,1,19,1,4705,5,0,40,1,1,0
26,1,21,5,2570,37,0,13,2,1,0
33,1,19,1,5664,4,9,40,2,1,0
23,2,22,5,2256,35,0,13,2,1,0
62,1,19,1,5006,27,0,40,1,1,1
51,1,16,1,7528,18,1,40,1,1,0
62,1,16,1,3796,7,0,40,2,1,0
55,1,21,1,3130,19,1,40,2,1,0
26,1,16,5,6206,8,2,40,2,1,0
27,1,21,5,819,34,0,40,1,1,1
30,1,19,5,5489,6,0,40,1,1,0
28,1,21,5,2480,34,0,40,2,1,0
48,1,22,1,510,26,1,50,1,1,1
58,1,16,1,5455,13,1,8,2,1,0
57,1,16,1,5198,13,1,40,2,1,0
24,1,16,5,4735,27,0,29,2,1,0
39,1,8,5,6418,4,13,40,1,1,0
40,1,21,5,157,38,0,40,1,1,1
19,1,16,5,4101,9,2,40,1,1,0
48,1,16,5,5942,40,0,40,2,1,0
46,1,21,1,2629,9,1,40,2,1,0
39,1,22,5,1774,23,0,40,1,1,1
52,1,19,1,5639,42,0,40,1,1,1
17,1,16,5,3982,239,2,14,2,6,0
48,1,19,3,5103,24,0,40,1,1,0
56,1,21,1,10,40,0,40,1,1,1
26,1,20,1,5254,36,1,40,2,1,0
60,1,16,1,3997,37,9,40,2,1,0
35,1,21,5,1383,7,0,40,1,1,1
31,3,21,1,2196,5,1,17,2,1,0
50,1,16,1,7914,32,1,40,1,1,1
42,1,12,1,4227,224,0,40,1,8,0
25,1,19,3,5075,35,0,40,2,1,0
20,1,19,5,4785,49,16,12,1,1,0
59,1,16,1,5978,39,0,40,1,1,0
41,1,19,1,445,38,1,60,1,1,1
45,1,19,1,5718,40,0,40,1,1,0
54,1,16,3,6448,42,0,40,1,1,0
40,1,22,1,1022,15,1,40,1,1,1
25,1,16,5,4203,37,7,40,2,1,0
34,1,21,3,1325,17,0,40,1,1,1
55,1,16,3,6555,35,0,40,1,1,1
27,1,21,5,3293,41,13,40,2,1,0
25,1,20,5,1661,18,13,40,1,1,0
44,1,19,1,4435,33,0,40,2,1,0
56,1,16,1,7708,20,1,50,1,1,1
27,1,16,3,4176,22,16,40,1,1,0
57,1,18,1,5383,19,1,40,2,1,0
59,1,20,1,3167,4,1,32,2,1,0
33,1,21,1,3271,17,1,40,2,1,0
26,1,19,5,5373,36,0,40,2,1,0
51,1,16,1,5425,33,1,40,1,1,0
30,1,21,5,2117,27,2,40,2,1,0
78,1,21,1,86,22,0,40,1,1,1
50,1,21,3,962,37,0,40,1,1,1
50,1,19,1,174,35,0,50,1,1,1
17,1,19,5,4719,52,17,14,2,1,0
44,1,21,1,5047,36,1,40,2,1,0
41,1,21,1,3017,227,1,40,2,6,1
27,1,19,1,2599,38,1,9,2,1,0
18,1,8,5,4122,36,17,9,2,1,0
69,1,21,3,3820,11,0,40,2,1,1
32,3,21,5,2360,34,0,40,2,1,0
24,1,19,5,4594,40,12,40,1,1,0
59,1,21,1,83,21,0,40,1,1,1
51,1,21,3,251,6,0,40,2,1,1
46,1,21,1,1269,22,1,50,1,1,1
29,1,19,3,4881,38,0,13,2,1,0
54,1,16,3,7886,24,0,40,1,1,1
42,1,21,1,3356,226,1,40,2,1,0
23,1,16,5,4669,48,2,11,1,1,0
34,1,20,5,765,21,13,40,1,1,1
44,1,19,1,5672,53,0,40,1,1,0
55,1,20,1,5556,17,1,40,2,1,0
48,1,22,3,3044,7,0,40,1,1,1
29,1,17,5,9811,23,13,40,1,1,0
21,1,21,5,5433,17,12,40,2,1,0
26,1,16,5,4219,36,2,40,2,1,0
47,1,16,5,5715,5,0,40,2,1,0
44,1,17,1,49,299,1,40,1,1,1
64,1,18,1,5520,35,0,40,1,1,0
28,1,21,5,3284,24,0,40,2,1,0
34,1,21,5,2578,40,0,40,1,1,1
60,1,16,1,5245,38,1,40,2,1,0
48,1,19,1,469,37,1,50,1,1,1
37,1,21,1,4960,37,0,40,1,1,0
35,3,21,1,2519,16,0,40,1,1,1
42,1,21,1,3158,5,1,40,2,1,1
19,1,19,5,4538,10,17,9,1,1,0
26,1,18,5,4130,40,2,40,2,1,0
37,1,22,1,65,35,0,40,1,1,1
25,1,19,5,5436,43,2,40,1,1,0
54,1,20,3,7576,29,0,50,1,1,1
63,1,16,1,5742,35,0,40,2,1,0
37,1,21,1,2490,34,0,40,2,1,1
29,1,9,3,9671,30,16,40,1,1,0
64,1,22,1,3183,9,0,40,2,1,1
40,1,22,1,310,38,0,40,1,1,1
37,1,19,5,5211,5,13,40,1,1,1
27,1,16,5,5781,34,0,40,1,1,0
21,1,21,5,2258,39,0,40,2,1,0
20,1,8,5,4646,21,17,9,2,1,0
41,1,21,1,2701,3,1,40,2,1,0
42,1,21,1,1150,16,1,40,1,1,1
32,1,21,3,2025,28,0,40,2,1,1
79,2,21,1,2110,27,0,14,2,1,0
22,1,13,5,4107,49,17,33,2,1,0
42,1,21,1,565,37,0,40,1,1,1
53,1,20,3,104,41,0,50,1,1,1
22,1,19,5,4787,14,2,6,1,1,0
49,1,21,1,126,10,0,50,1,1,1
46,1,9,1,6150,34,1,40,1,1,0
37,1,16,5,6325,218,0,40,1,8,0
29,1,21,5,2324,37,2,40,1,1,0
51,1,16,1,6047,38,0,40,1,1,1
56,1,18,1,6454,21,1,40,2,1,0
18,1,19,5,4242,18,2,14,1,1,0
54,1,20,3,403,38,0,40,1,1,1
45,1,21,1,478,22,0,40,2,1,1
49,1,21,1,3258,1,1,40,2,1,0
43,1,21,3,71,3,0,50,1,1,1
24,1,19,5,4775,36,0,11,2,1,0
53,1,20,1,3404,33,0,40,2,1,1
61,1,16,1,4737,36,0,40,1,1,1
23,2,21,5,2449,42,2,9,2,1,0
39,1,22,1,3139,38,1,40,2,1,1
21,1,19,5,4772,13,17,40,2,1,0
21,1,14,5,4108,14,2,14,1,1,0
31,1,16,5,5334,310,0,40,1,1,0
47,1,21,5,383,8,0,40,1,1,1
28,1,21,5,1462,31,13,40,1,1,0
32,1,21,1,2210,24,0,40,1,1,0
19,1,19,5,4735,26,2,40,1,1,0
50,1,21,1,3256,40,0,40,1,1,1
37,3,21,1,2365,24,1,8,2,1,0
41,3,22,1,2212,8,1,40,2,1,0
50,1,18,1,5240,34,1,40,1,1,1
28,1,19,1,5034,6,1,5,2,1,0
30,1,21,1,4702,15,0,40,2,1,0
41,1,22,1,3042,3,0,40,1,1,1
21,1,19,5,4638,229,2,6,1,6,0
39,1,21,3,1281,39,0,40,1,1,1
56,1,16,1,5417,41,0,40,1,1,1
19,1,16,5,4247,49,17,17,1,1,0
62,2,22,3,3267,35,0,40,2,1,1
47,1,19,1,547,240,0,40,1,6,1
50,1,19,3,5119,11,0,40,2,1,0
27,1,19,5,5580,39,0,40,1,1,0
20,1,14,5,4045,20,2,11,2,1,0
54,1,19,1,4770,23,0,40,1,1,0
31,2,21,1,2108,19,1,5,2,1,0
22,1,16,5,5831,12,13,40,2,1,0
46,1,19,1,6459,2,1,40,1,1,1
52,1,16,1,6093,11,1,40,1,1,1
44,1,21,1,1247,40,1,40,1,1,1
22,1,16,5,4140,40,0,17,2,1,0
20,1,19,5,4730,52,2,11,1,1,0
36,1,21,1,5914,41,0,40,1,1,0
25,1,19,5,5047,16,0,14,2,1,0
49,1,16,1,7684,8,0,40,1,1,1
46,1,16,1,4196,4,9,40,2,1,0
22,1,21,5,2121,21,17,40,1,1,0
47,1,21,3,356,38,0,40,2,1,1
35,1,21,5,434,34,0,40,1,1,1
41,3,21,1,2353,18,1,40,2,1,0
27,1,19,1,5771,38,0,40,2,1,0
41,1,21,1,730,216,1,40,1,6,1
62,1,24,1,3098,7,0,40,2,1,1
39,1,16,5,9360,311,13,40,1,1,0
28,1,16,3,5165,50,0,40,1,1,0
36,1,16,1,4320,41,10,40,1,1,0
40,3,21,1,2582,14,1,40,2,1,1
62,1,17,1,5341,20,0,40,2,1,0
52,1,16,1,7697,17,1,50,1,1,1
35,3,22,1,2565,3,0,40,2,1,0
53,1,16,1,9341,40,0,40,1,1,1
70,1,19,3,4831,32,0,40,2,1,1
31,1,16,1,6013,21,1,10,2,1,0
50,1,16,1,7075,35,1,40,1,1,1
44,1,21,1,4981,38,1,40,1,1,1
40,1,22,1,2356,33,0,40,2,1,1
57,1,16,5,4284,29,13,40,1,1,1
26,1,21,1,5048,22,0,15,2,1,0
22,1,19,5,5627,219,13,40,1,6,0
24,1,16,3,4048,16,0,12,2,1,0
25,1,16,5,4097,321,13,40,2,1,0
46,1,20,1,3194,7,1,10,2,1,0
25,1,21,5,816,16,0,40,1,1,1
20,1,16,5,9483,9,2,40,1,1,0
28,1,16,3,7590,296,0,40,1,1,0
39,1,19,1,4340,7,0,40,2,1,0
47,1,19,1,6863,8,1,40,1,1,1
53,1,19,3,5668,10,0,40,1,1,1
45,1,21,5,99,40,0,40,1,1,1
43,1,21,1,2889,36,1,40,2,1,1
57,1,20,1,4558,18,1,40,2,1,0
41,3,21,1,2505,38,1,40,2,1,1
68,1,20,3,4979,20,0,40,2,1,1
51,1,16,3,7934,34,0,50,1,1,1
36,1,21,1,2502,39,0,40,2,1,0
76,2,22,1,2428,11,0,11,2,1,0
51,1,19,1,5966,6,1,40,2,1,0
19,1,19,5,4747,47,17,7,1,1,0
26,1,19,5,5789,22,2,40,2,1,0
34,1,21,5,320,22,0,40,1,1,1
22,1,21,5,1995,5,13,31,2,1,0
51,1,18,1,6179,26,0,40,1,1,1
44,1,20,1,4758,8,0,40,2,1,0
56,1,16,5,6329,45,0,40,1,1,0
28,1,16,1,4234,41,1,15,2,1,0
49,7,21,1,2738,4,1,40,1,1,1
34,3,21,5,2373,38,0,40,1,1,1
53,1,16,1,5126,7,1,40,2,1,0
45,1,16,1,8016,7,1,40,1,1,1
44,1,12,1,4088,318,9,40,2,1,0
50,1,21,1,356,42,0,50,1,1,1
49,1,16,3,6995,23,0,50,1,1,1
21,1,19,5,5245,36,17,40,1,1,0
22,1,9,5,4207,25,2,10,2,1,0
34,1,21,5,10,9,0,40,1,1,1
27,1,19,5,6122,39,13,40,1,1,1
24,1,21,5,881,42,0,40,1,1,1
59,1,16,1,4940,328,0,40,2,1,0
29,1,20,1,2041,45,1,11,2,1,0
56,1,19,1,331,33,0,50,1,1,1
24,1,18,5,4178,8,17,32,2,6,0
28,1,16,5,5470,33,13,40,2,1,0
37,1,21,1,1977,215,1,40,2,6,0
39,1,21,1,667,4,0,40,2,1,1
32,1,21,1,1622,36,0,40,1,1,1
41,1,22,1,2436,31,1,40,2,1,0
22,1,19,5,4742,231,12,8,2,6,0
29,1,21,1,4944,45,0,40,2,1,0
27,1,16,5,6123,38,13,40,1,1,0
26,1,16,5,4985,26,13,40,1,1,0
39,1,21,1,5757,6,1,40,1,1,0
45,1,12,1,4003,316,1,10,2,6,0
20,1,14,5,4326,52,17,16,1,1,0
22,1,16,5,3830,7,0,40,2,1,0
48,7,21,1,10,4,0,60,1,1,1
23,1,19,3,5353,26,0,11,2,1,0
49,1,18,5,5519,39,0,40,2,1,0
