age,class_of_worker,education,marital_status,occupation,place_of_birth,relationship,hours_per_week,sex,race,income_above_50k
61,2,21,1,861,140,0,48,1,1,1
71,1,23,1,668,50,0,28,1,1,1
24,6,20,5,1017,14,17,20,2,9,0
20,1,22,5,1406,152,1,2,2,1,0
51,1,14,3,1800,37,0,39,1,1,0
56,6,21,1,4495,14,0,40,2,1,1
58,4,19,1,3340,48,0,22,1,1,1
23,3,20,1,138,10,0,38,2,2,1
31,1,9,1,7442,142,0,23,2,1,0
25,2,15,1,3750,4,0,31,2,1,0
32,1,23,1,2210,13,0,61,2,1,0
23,1,12,5,680,92,0,21,2,2,0
27,1,15,3,7550,109,0,21,2,1,0
18,1,19,5,2180,45,0,31,1,1,1
44,7,18,5,2646,233,0,28,2,1,0
30,6,14,5,1494,2,1,17,2,1,0
37,2,18,1,5085,43,0,18,2,2,0
52,1,23,5,2225,61,3,41,2,1,1
34,1,21,1,1643,32,0,30,1,2,1
63,1,17,5,7668,12,0,41,2,1,0
33,1,20,3,2076,60,0,31,2,2,1
26,1,20,1,8350,53,0,34,2,2,0
54,1,19,1,3548,1,16,42,2,1,0
50,1,20,2,271,131,17,28,2,1,0
26,1,21,1,4628,2,1,54,2,9,1
29,1,22,5,2341,189,7,39,1,1,1
32,2,21,1,2309,2,0,68,2,1,0
67,7,23,1,1866,25,0,48,2,1,0
26,1,20,5,7650,99,0,42,2,8,0
56,1,23,1,1172,8,0,42,2,1,1
34,2,23,5,2750,72,0,33,1,2,0
21,1,11,3,5943,26,0,12,2,1,0
30,3,22,5,962,4,0,47,2,1,1
34,1,16,3,6866,229,0,41,1,1,1
24,1,17,1,4739,39,0,35,2,8,1
37,1,21,4,7478,184,8,37,2,1,0
42,1,19,1,6223,230,0,49,2,1,0
25,1,13,5,7572,16,0,39,1,1,0
57,1,21,1,4036,15,4,14,2,1,0
38,6,21,3,1366,11,0,61,1,1,1
52,1,20,1,2763,54,0,52,1,6,1
36,3,18,1,5785,221,13,52,1,1,0
29,2,19,5,6950,36,0,61,1,1,0
56,1,19,5,3304,156,0,26,1,1,0
51,5,21,1,3869,141,0,38,1,1,1
56,1,15,3,4927,5,0,32,1,1,0
18,1,10,1,9450,111,0,32,2,1,0
60,2,10,1,1907,2,0,62,1,1,1
38,7,18,1,6167,264,0,49,2,1,0
39,1,20,1,4241,68,0,44,2,1,1
61,6,23,5,8732,48,0,37,2,1,1
23,2,18,5,6962,10,0,37,2,6,1
25,1,21,5,4501,164,7,52,2,3,0
74,7,23,1,2221,112,0,49,1,1,1
57,1,21,5,6589,18,0,35,1,6,0
58,1,22,1,102,2,0,48,2,1,1
21,4,13,5,5353,208,16,25,1,1,0
47,1,21,3,5185,2,2,57,1,1,1
33,1,14,1,5524,135,0,34,1,2,0
47,1,20,1,9170,93,0,58,1,1,1
57,1,17,1,3498,185,1,36,1,1,0
26,1,12,5,3094,76,0,23,2,1,0
52,2,16,5,6795,54,0,27,2,1,0
54,1,21,3,2804,33,0,53,2,1,0
38,1,18,1,7739,10,0,29,1,2,1
24,1,14,1,5075,9,2,37,1,1,0
68,1,23,1,1211,51,0,39,1,1,1
48,1,22,1,863,86,0,35,2,2,1
58,1,15,2,7452,152,0,44,2,1,0
38,1,18,5,30,9,0,42,1,1,1
38,3,17,3,4811,34,0,43,1,9,0
52,1,21,1,23,6,0,50,2,1,1
55,6,16,3,6095,138,0,58,1,1,0
46,2,19,1,2794,258,2,43,1,1,1
49,1,18,3,5312,4,0,32,1,1,1
69,1,17,1,7821,14,0,30,1,1,1
43,1,17,1,6560,62,17,32,2,8,0
66,1,16,3,3417,35,0,53,1,1,0
77,1,15,1,5810,21,0,54,2,1,1
28,1,19,1,4648,10,0,28,2,1,0
23,1,19,5,5281,160,3,36,1,1,0
37,1,20,1,6217,9,0,60,1,1,0
32,1,21,1,4077,40,13,28,1,1,0
86,1,23,1,2920,59,0,32,2,6,0
61,1,17,1,6670,237,0,55,1,1,1
33,1,17,5,7736,24,9,21,2,1,0
25,1,22,5,2119,14,1,54,1,1,0
62,1,23,5,1236,84,0,35,1,1,1
42,1,21,1,1093,116,0,24,1,1,0
58,7,20,1,2241,75,1,34,2,1,1
37,6,23,3,4495,5,0,68,2,1,1
46,2,10,5,9329,8,0,31,1,1,0
61,7,24,1,99,35,0,35,2,1,1
24,1,19,5,5723,191,0,43,1,1,0
78,3,13,2,2044,47,0,30,1,1,1
37,1,15,1,6168,49,17,50,1,1,0
45,6,23,1,252,1,0,24,1,1,1
18,4,19,5,3281,10,16,54,2,1,0
66,2,22,5,488,4,0,43,1,1,0
41,1,21,5,1767,165,0,25,1,1,1
30,1,17,5,8882,12,1,17,2,1,0
30,2,19,5,3805,66,0,28,2,6,0
29,1,17,1,1241,6,2,40,1,1,1
23,4,23,3,1131,3,4,30,2,6,1
52,7,19,1,3939,291,0,48,2,2,0
75,1,21,1,6446,34,0,53,2,1,0
39,1,16,1,1637,31,0,42,2,1,1
55,3,21,1,902,32,0,33,2,1,1
68,1,23,1,4629,78,0,62,2,1,0
76,1,18,1,5889,5,0,33,1,1,0
47,6,16,5,7097,5,17,20,1,1,0
77,7,19,1,4113,19,0,35,1,1,0
53,7,21,1,2520,3,0,12,2,1,1
23,4,17,3,6876,143,0,43,2,3,0
45,4,18,2,4314,22,17,26,1,1,0
41,1,23,3,2413,66,1,30,2,1,1
53,1,20,1,2091,189,0,73,1,1,1
36,1,16,5,6205,200,14,49,2,6,1
23,1,16,1,3961,8,2,32,1,1,0
48,1,18,5,276,30,14,33,2,1,0
27,4,21,1,3113,1,16,36,1,1,0
20,1,21,1,3192,98,0,56,1,1,1
31,1,20,1,3737,14,0,37,1,1,0
46,4,19,1,573,204,0,52,2,1,0
50,5,22,5,6249,134,0,24,2,2,1
22,1,21,1,3484,1,11,20,1,1,1
43,5,21,1,1915,103,6,37,1,2,1
41,7,19,1,7551,209,0,42,2,1,0
25,1,22,5,1068,18,1,30,1,1,0
37,1,15,5,2902,61,0,41,2,1,0
21,1,22,5,284,40,0,41,1,8,0
47,1,21,1,2702,16,1,27,1,2,0
40,6,21,3,2117,74,0,17,1,1,1
58,1,22,1,526,29,0,32,2,1,0
33,1,16,3,4433,7,1,49,1,1,1
70,1,23,1,219,150,0,49,1,1,1
48,4,16,3,6789,157,0,31,1,1,1
44,1,18,1,5648,490,0,55,2,2,0
62,1,16,3,5129,55,0,41,1,1,1
38,1,22,1,3453,103,0,42,2,2,1
51,1,21,1,2279,87,0,70,1,1,0
52,1,13,3,5957,75,0,9,2,8,1
25,1,19,3,6595,8,0,20,2,1,0
36,1,16,1,7092,13,0,45,1,9,0
72,2,18,1,3670,23,0,34,1,1,0
36,7,22,5,3676,1,0,32,2,1,0
39,1,17,1,4673,193,0,50,2,1,1
34,2,21,5,9143,97,6,37,1,1,0
62,1,19,1,7214,85,0,42,1,1,1
33,1,22,1,2271,43,0,56,2,6,1
33,2,18,2,281,131,0,47,2,1,1
34,1,6,5,6995,2,0,17,1,1,0
45,1,19,5,8794,128,0,44,1,1,0
24,1,21,1,4486,89,0,36,2,1,0
51,3,20,1,9598,16,0,45,1,1,0
37,6,19,1,4116,96,0,41,2,1,1
36,1,20,3,5424,35,0,44,2,1,1
66,3,22,1,1573,140,0,59,2,1,0
46,1,19,1,1020,133,0,29,1,1,1
66,1,20,1,5115,42,0,32,1,1,1
28,1,14,5,7346,26,3,41,1,1,1
34,4,20,5,3578,41,0,41,1,1,0
37,1,21,5,5024,26,10,47,1,1,0
63,1,19,1,760,6,0,32,1,1,0
39,1,17,5,4881,91,0,27,1,1,0
61,1,17,1,5658,40,0,54,1,2,0
33,6,22,5,5496,60,16,30,2,1,0
72,4,20,1,3510,1,0,39,2,1,0
53,1,19,1,7961,10,0,40,2,1,0
23,1,17,5,2085,109,0,26,2,1,0
36,7,20,1,2805,14,0,23,2,1,0
32,1,22,1,711,20,0,39,1,1,0
61,1,19,1,6634,10,0,28,1,1,0
38,3,19,5,5738,98,0,29,1,2,0
24,7,14,5,3404,67,7,17,1,1,0
36,6,17,1,6147,32,0,41,2,9,0
27,1,20,1,3985,123,1,31,2,1,0
48,1,23,5,2498,18,0,38,2,2,0
40,1,17,1,3782,124,1,37,1,1,0
52,1,23,1,434,4,0,39,1,9,1
39,1,18,5,6241,5,16,17,1,1,0
70,1,12,1,5120,61,0,45,1,1,0
51,3,21,1,2788,105,0,40,2,1,0
61,5,19,1,5711,11,4,53,1,1,0
27,1,16,5,2228,199,0,46,1,1,0
41,1,11,1,9761,179,8,24,2,1,1
65,3,19,4,1275,69,0,25,1,1,1
22,1,17,3,5188,1,5,48,2,1,0
57,1,12,1,2484,279,0,37,2,1,1
68,4,22,1,4151,76,0,29,2,1,1
22,1,15,5,5151,167,0,26,1,8,0
24,1,20,1,9676,17,1,41,1,1,1
35,1,17,5,8351,129,16,30,1,1,0
39,1,15,5,1153,173,0,37,2,1,1
33,1,13,5,6551,145,0,14,2,1,1
60,1,17,5,6212,17,1,7,1,1,0
19,1,18,5,4725,28,0,24,2,1,0
59,1,20,1,8888,28,0,27,1,2,1
44,1,15,5,2740,116,0,29,1,1,0
74,1,22,1,421,19,0,38,2,1,1
30,4,23,1,2705,372,10,40,2,1,0
44,1,20,1,821,1,0,47,2,1,1
36,3,21,1,9287,160,7,55,2,1,1
58,2,22,5,7425,267,0,49,2,1,1
47,6,21,1,3956,37,0,54,1,1,0
47,5,22,1,439,37,3,34,1,1,1
74,3,21,1,2979,54,0,18,2,1,1
68,1,14,1,8119,4,0,35,1,1,0
78,3,20,1,4433,214,0,57,1,1,1
32,1,13,1,2450,28,0,16,1,1,1
20,5,19,5,1456,99,6,40,1,1,0
37,1,20,1,3292,18,0,38,2,1,1
34,1,21,5,6883,38,0,32,1,1,1
32,6,8,1,6916,10,12,38,2,1,1
24,1,16,5,7937,216,0,28,2,1,1
47,2,22,3,6990,39,0,35,2,1,1
40,6,20,3,2621,119,0,41,2,1,1
57,1,19,1,4671,93,0,50,1,1,1
38,1,22,1,1611,18,0,47,1,1,1
47,1,22,1,4366,16,0,34,1,2,0
68,6,20,1,4942,61,0,40,1,2,1
59,1,21,1,823,80,0,37,2,1,1
33,1,20,5,4818,12,0,68,1,2,0
80,4,22,1,585,36,1,68,1,6,0
65,1,18,1,2621,148,0,49,1,2,1
60,1,19,1,5618,197,0,47,2,1,0
31,1,22,1,3433,47,0,29,1,1,1
49,1,20,3,5518,159,0,42,1,1,0
43,5,18,1,3199,11,0,58,1,1,1
46,1,21,5,1564,98,0,53,2,1,1
33,7,18,1,6350,47,10,30,2,2,0
64,1,19,2,5531,222,0,37,2,1,1
46,1,20,1,2541,81,4,34,1,1,1
55,1,14,1,5402,1,0,58,2,1,0
79,1,19,1,5267,54,0,38,2,1,1
74,1,22,1,5983,3,0,49,2,1,0
29,1,21,1,7013,43,1,37,1,1,0
27,5,19,3,2029,8,10,32,2,1,0
50,7,19,1,3742,61,0,34,1,1,1
60,1,18,5,313,38,0,33,2,1,0
21,1,22,5,5986,19,0,46,1,1,1
23,1,21,3,8963,84,16,33,1,1,0
57,3,22,1,6524,227,0,37,1,1,0
22,1,22,1,4506,398,0,53,2,2,1
32,1,19,1,735,19,0,24,2,8,0
64,1,20,1,1661,3,0,48,1,1,1
37,2,18,1,7862,34,0,32,2,1,0
57,1,20,1,749,9,0,70,1,1,1
45,3,23,5,3101,58,0,47,2,1,0
57,1,17,1,5704,105,1,49,1,1,1
39,1,16,1,905,196,0,21,1,1,0
32,1,18,5,673,148,0,27,1,2,0
51,7,22,3,505,83,0,41,2,1,0
48,1,22,5,1419,2,0,35,2,1,1
30,2,12,5,5421,14,0,19,1,1,0
63,2,23,5,4771,253,0,39,2,1,1
33,1,17,1,8407,1,1,27,1,1,0
77,4,21,1,6133,278,0,30,2,1,1
66,7,20,1,3863,15,0,32,2,1,0
36,6,17,3,4501,54,1,37,2,1,0
33,1,16,1,1165,13,0,49,1,1,1
23,1,22,3,1507,39,0,45,1,1,0
44,6,22,1,1469,1,0,40,2,2,0
60,2,23,1,5075,4,0,36,2,1,1
41,1,22,1,1924,121,0,32,1,2,0
42,1,18,1,4523,5,0,43,2,1,1
45,1,20,5,8730,12,0,3,2,1,0
60,6,21,1,2571,57,0,18,1,1,1
22,1,22,1,3305,2,0,48,2,8,1
60,1,22,5,5570,69,0,54,2,1,1
41,1,17,1,5847,254,0,36,1,2,1
34,4,21,1,560,73,0,35,2,1,0
20,1,18,5,4399,12,0,22,1,6,0
80,2,20,1,3798,93,0,25,1,1,0
41,1,22,3,1187,7,0,44,1,1,1
33,1,18,5,7930,4,0,33,2,1,0
39,6,20,1,5069,34,0,25,2,2,1
58,1,19,3,730,115,0,40,2,1,0
58,1,24,1,1131,123,0,41,2,1,1
37,1,21,5,1050,2,0,39,2,1,1
64,1,22,1,8108,260,0,32,2,1,0
58,1,17,3,3024,120,1,30,2,1,0
28,2,18,5,3278,221,1,40,1,1,0
63,6,20,1,4902,244,0,22,2,6,0
36,1,19,1,2077,18,0,41,2,1,1
31,1,24,5,293,51,0,35,2,1,1
55,1,22,1,5013,15,10,35,1,1,0
63,1,19,1,2112,109,0,53,2,8,0
31,1,23,5,994,58,0,39,1,1,1
35,1,22,5,6337,2,1,24,2,1,0
20,1,14,2,6078,56,17,21,2,1,0
41,1,22,5,5678,41,9,30,2,1,0
32,2,23,3,1618,50,0,48,1,1,1
23,1,16,1,6306,48,0,33,1,3,0
31,1,15,1,8626,313,0,44,2,6,1
43,1,20,1,2704,6,0,38,1,1,1
28,1,13,1,4859,282,1,30,2,1,0
39,2,17,1,9600,174,5,59,1,1,0
59,1,19,1,2132,375,0,57,1,1,1
38,1,17,1,1867,202,0,35,1,1,0
36,3,21,5,5270,80,0,37,1,1,1
62,1,19,3,2963,69,0,41,2,1,0
53,1,20,5,6968,3,0,2,2,1,0
61,1,14,1,5340,138,0,41,2,8,0
52,1,18,1,1997,24,0,42,1,1,0
33,1,21,1,1714,19,9,25,1,1,0
47,1,21,1,2557,179,0,21,1,1,1
40,7,14,1,9372,148,0,40,1,2,1
49,1,10,3,9830,28,12,28,1,1,0
26,3,20,1,1295,6,0,47,2,1,0
33,1,21,3,883,154,0,57,1,6,1
25,1,22,1,5398,13,0,20,2,6,0
77,1,23,4,1242,97,16,32,2,1,1
22,1,21,1,7533,88,15,55,1,2,1
68,7,21,1,6045,14,2,31,2,1,0
79,1,23,1,1078,399,0,56,2,1,1
39,6,19,4,2890,181,1,37,1,1,1
81,1,21,4,1220,2,0,41,2,1,0
53,1,20,2,5742,156,0,33,2,1,0
47,1,17,1,8303,11,0,44,1,1,1
26,1,19,5,3150,63,0,26,2,1,1
25,1,19,1,7475,19,7,37,2,1,0
53,1,19,5,7843,144,0,60,1,1,0
51,5,17,4,6896,44,17,49,1,8,0
27,1,16,5,7497,98,0,36,1,1,0
25,1,22,1,3922,53,0,15,1,3,1
29,1,23,1,1923,28,8,12,2,2,1
71,1,19,1,4430,49,0,46,1,1,1
63,1,21,1,290,59,0,36,1,1,0
50,1,20,3,5071,2,4,20,1,6,1
36,2,18,3,2339,121,10,38,1,1,0
48,1,23,1,4200,314,0,36,2,6,0
55,5,15,1,2501,17,0,32,1,1,0
30,1,22,5,6271,43,0,24,1,1,0
50,3,19,5,4312,203,0,31,2,1,1
68,4,19,1,723,239,0,28,2,1,0
48,1,17,5,2185,47,0,54,1,6,0
35,1,13,5,9544,15,12,28,1,1,0
54,1,19,3,4944,12,0,21,1,1,0
24,1,21,5,6029,49,17,27,1,1,0
76,1,22,1,4465,141,0,41,2,1,1
36,1,20,5,4780,1,12,46,2,1,0
62,1,19,1,1805,42,0,23,2,1,0
60,1,17,1,5394,22,0,41,1,1,0
46,1,19,5,6140,40,7,34,1,1,0
20,1,19,3,2448,8,6,19,2,1,0
26,3,22,5,2772,127,0,10,2,1,0
36,1,22,1,7738,3,4,11,2,1,0
66,1,21,1,1157,1,0,31,1,1,1
36,1,12,5,7586,203,0,43,1,6,0
37,6,20,5,4547,4,0,33,1,1,0
35,1,18,5,9367,9,0,60,2,1,0
33,1,17,1,3340,135,17,40,1,1,0
31,3,18,1,9305,4,0,31,1,1,0
34,1,20,1,472,89,0,35,2,1,0
25,1,19,5,2227,44,0,47,1,1,1
22,1,19,5,4503,7,9,43,1,1,0
32,3,21,5,6416,125,0,46,2,1,1
65,3,18,1,1420,111,0,48,2,1,1
34,1,22,1,335,3,0,59,1,1,0
50,1,18,1,5564,31,0,43,1,1,0
37,1,16,5,5369,11,0,33,1,1,0
49,1,18,1,691,116,0,29,1,1,0
53,6,16,1,9406,3,0,20,2,2,1
42,3,20,1,1347,3,0,2,2,1,1
38,2,16,2,1531,142,0,17,2,1,0
47,6,16,1,4272,8,0,45,1,1,0
19,1,17,5,8359,8,1,41,2,1,1
48,1,20,1,2661,554,0,30,1,1,1
53,1,21,1,5271,13,0,35,1,1,1
29,1,17,1,6605,26,0,7,1,1,1
49,1,17,3,4199,76,0,31,2,1,0
37,1,20,1,5911,6,16,29,2,1,0
41,3,16,5,9205,5,0,53,1,1,0
40,1,20,3,868,88,0,22,2,1,1
18,1,13,5,9297,96,17,52,1,8,0
18,1,21,5,4765,8,17,2,2,1,0
26,2,15,5,8144,122,0,36,1,1,0
57,2,19,1,2797,102,4,48,1,1,0
35,1,17,1,1592,2,0,13,1,1,0
20,1,22,5,4367,17,1,46,2,1,0
55,1,18,1,3004,19,1,25,1,1,0
32,1,16,5,7944,256,0,48,2,1,0
32,2,22,5,3094,16,0,33,2,2,0
49,1,23,1,2998,115,0,62,1,1,0
28,1,22,1,1355,83,0,46,1,6,1
45,6,18,1,3278,204,1,25,2,1,1
19,6,20,5,3083,103,14,29,1,1,1
55,1,15,3,9107,35,0,51,1,1,0
70,1,22,2,2959,10,0,48,1,1,1
57,5,17,1,1418,15,0,49,2,1,0
33,1,4,1,5490,177,0,28,1,1,0
54,1,14,3,9520,47,0,54,1,3,1
24,1,18,5,5773,205,0,21,1,2,0
34,1,12,1,6345,81,9,41,2,1,0
21,4,16,5,7808,58,0,35,1,1,0
55,1,21,1,3568,2,0,27,2,1,0
39,1,16,1,2275,27,0,20,1,1,0
36,7,22,5,1160,79,0,57,2,1,0
40,1,18,5,669,324,17,38,1,9,0
60,1,23,5,9206,27,0,13,2,1,0
33,1,16,5,4827,71,0,47,1,6,0
48,4,21,1,7559,31,0,26,2,1,1
56,5,17,3,3952,105,0,61,1,1,1
59,7,23,1,705,74,0,35,2,8,1
54,1,23,1,2480,326,0,38,1,1,1
47,2,17,5,5268,65,0,57,1,1,0
30,1,18,5,8047,182,7,38,2,1,0
44,1,21,3,3267,71,0,39,1,1,1
30,1,22,1,7663,21,3,16,1,1,0
40,1,20,5,1319,18,0,50,1,2,1
46,1,20,1,1098,106,0,61,2,9,1
46,2,21,1,1842,53,0,37,2,1,0
54,3,23,1,2989,228,0,43,2,1,0
55,5,20,1,2459,384,0,42,1,2,0
51,7,23,1,95,8,0,34,1,1,1
25,1,17,5,5082,82,0,33,1,1,0
42,3,18,5,1437,36,0,33,2,1,1
45,1,12,5,2739,16,0,28,2,1,1
53,5,21,1,3197,68,0,44,2,1,1
31,1,15,1,7793,124,0,36,1,2,0
35,1,19,1,7303,96,0,37,1,1,0
23,1,22,1,1014,1,16,35,2,1,1
72,2,24,1,361,74,0,46,2,1,1
55,1,22,5,1349,53,0,50,1,2,0
62,3,16,1,8160,245,0,46,1,8,0
28,3,22,5,1678,19,0,50,2,1,1
43,1,21,3,1345,130,0,34,1,1,1
20,1,20,5,2290,88,0,38,1,6,0
66,2,20,1,3276,41,0,51,2,1,0
28,1,21,3,351,214,0,33,2,1,0
36,3,20,5,7175,1,0,25,1,1,0
57,6,14,4,6416,253,0,36,2,1,0
57,1,19,1,5696,116,0,38,2,1,1
42,1,20,1,3433,16,0,22,2,1,0
22,1,20,5,1176,8,0,36,2,2,0
40,4,22,5,6392,1,0,18,2,2,0
34,1,13,1,4793,49,5,60,1,2,1
35,3,18,1,1533,4,0,58,2,1,1
31,1,19,5,6195,12,0,43,1,1,1
41,1,19,5,5681,113,0,43,2,1,0
43,6,18,1,3839,24,0,33,1,1,1
32,1,17,1,7929,88,0,38,1,1,0
36,1,22,3,130,100,0,56,1,6,1
25,2,21,5,5477,9,0,30,1,1,0
60,1,14,5,768,129,0,46,1,1,0
37,6,21,1,6983,116,0,59,1,1,0
33,7,18,1,7091,255,0,31,1,1,0
59,1,16,3,7157,17,0,40,1,1,1
23,1,6,1,7305,77,0,50,1,1,0
49,1,18,1,1189,116,0,43,1,2,1
43,1,15,2,1643,84,0,40,2,1,0
50,1,18,3,1045,106,0,55,2,1,0
40,1,16,5,8962,55,2,50,1,1,0
27,2,22,5,242,37,3,14,1,1,0
40,2,22,3,2388,2,0,23,1,1,1
25,2,22,5,394,8,1,22,1,1,1
30,1,21,5,1118,1,0,43,1,1,1
35,1,19,1,1073,46,0,56,1,1,1
58,2,19,4,5391,73,17,49,2,8,1
47,1,21,3,6990,49,0,43,1,1,0
33,1,16,1,8534,22,10,24,2,8,0
43,4,21,5,4845,214,0,37,1,1,1
42,1,15,1,5904,98,0,11,1,1,0
78,1,19,1,8942,2,0,34,2,1,1
49,1,23,1,2758,5,0,43,1,1,1
52,1,10,1,8605,183,0,68,1,1,0
43,6,13,3,6439,73,4,47,1,1,1
50,1,21,1,4155,18,0,34,1,1,1
33,2,18,1,5875,22,0,41,1,1,0
72,1,14,2,6426,205,0,43,2,6,0
59,6,19,1,7565,109,0,50,1,1,0
55,1,18,1,3088,3,0,35,1,1,0
61,1,15,1,6606,21,0,25,1,1,1
68,2,24,1,286,21,0,24,2,1,1
26,1,18,5,4147,29,0,26,2,1,0
42,1,24,5,9225,26,0,34,2,1,0
46,1,23,3,798,2,0,27,2,1,0
22,1,20,1,6314,13,0,28,2,8,0
32,1,21,5,2794,13,1,53,1,1,0
30,2,20,3,4412,77,0,39,1,1,0
37,1,19,1,4060,100,0,37,1,1,0
50,2,17,1,4590,312,0,30,1,1,0
47,1,21,4,9369,1,0,31,2,1,0
40,1,18,5,2701,54,0,43,2,1,0
23,1,20,1,1425,14,9,17,1,2,1
80,1,16,2,1239,27,0,29,2,1,0
64,8,22,1,480,83,0,28,1,1,0
35,2,18,1,3183,31,0,26,2,1,0
37,1,20,5,494,21,14,18,2,1,1
29,1,20,1,1777,54,13,31,2,1,1
17,1,16,5,5636,20,0,27,1,1,0
20,1,17,1,1948,9,0,16,2,1,0
49,2,20,1,859,3,1,33,1,1,1
22,6,15,5,8727,24,6,32,2,1,0
46,1,18,3,6008,10,3,42,2,1,1
33,1,19,1,2038,41,7,53,2,1,1
23,2,21,5,3924,50,3,51,2,8,0
26,1,22,5,3529,121,2,24,2,1,0
47,1,13,1,9695,15,0,33,1,1,0
26,1,22,1,4082,17,12,30,2,2,0
28,1,22,1,490,1,0,37,2,1,1
20,1,20,1,4698,458,11,24,2,8,0
50,1,16,3,1529,92,0,4,2,2,0
24,5,19,1,4137,13,10,47,2,9,0
63,1,19,1,7743,11,1,37,1,1,0
50,1,17,5,2056,124,0,59,1,1,0
41,1,19,5,7644,94,0,6,2,6,0
37,1,16,3,5187,178,2,30,2,1,1
49,1,19,1,2844,28,1,52,2,1,1
56,1,22,1,7752,16,0,54,1,2,1
29,1,20,5,6330,141,0,29,1,1,0
29,1,16,1,8438,396,9,33,1,1,0
23,2,20,3,1799,29,16,38,2,1,0
33,1,19,5,6470,82,8,44,1,1,0
44,1,15,4,7735,70,0,58,1,1,0
62,1,22,1,4164,79,5,53,1,1,1
66,7,21,1,2563,16,0,35,2,1,0
63,1,24,1,413,75,0,25,2,1,0
50,1,18,1,7848,97,1,31,1,1,0
60,1,18,1,1625,20,0,33,1,1,1
26,1,20,3,1636,15,16,42,1,1,1
73,2,19,4,2212,43,3,32,2,1,0
18,1,9,5,7626,7,17,23,1,8,0
43,1,22,5,3872,14,13,15,1,1,1
37,1,19,5,2953,207,0,45,2,1,1
40,3,19,3,907,23,0,63,1,9,0
62,6,22,1,3076,15,11,40,1,1,0
35,1,17,5,6477,33,1,37,1,1,0
54,1,18,1,7807,19,0,72,1,1,1
34,1,20,1,4011,55,10,30,1,9,0
55,1,14,1,8160,2,0,40,1,1,1
21,1,16,5,1617,1,0,23,2,1,0
46,3,20,1,253,8,0,45,2,1,1
65,3,20,1,1623,3,0,48,1,1,0
42,1,13,1,6811,94,0,41,1,1,0
28,2,24,1,920,24,0,31,2,1,1
38,1,18,5,5397,95,0,33,1,6,0
34,2,20,1,9060,88,2,47,1,1,0
54,1,22,1,3758,68,0,50,1,1,0
45,7,21,1,8046,11,0,38,1,1,0
53,7,24,1,215,126,0,55,2,1,1
37,3,18,1,2373,75,0,49,1,2,0
46,1,21,1,1874,133,0,36,2,8,0
48,1,19,5,4608,176,0,27,2,1,1
21,1,11,5,2219,28,17,25,1,9,0
78,1,18,1,2849,9,0,46,2,1,0
89,7,23,1,3014,35,0,22,1,1,1
24,1,22,1,718,85,1,44,1,1,0
58,1,15,1,8782,4,0,33,1,1,0
57,3,22,1,1460,16,0,34,2,1,0
83,1,9,1,5578,280,0,45,1,2,0
69,1,19,1,8754,10,0,61,2,1,1
31,1,18,5,2354,96,0,38,1,1,1
32,1,18,1,1788,7,5,16,1,9,0
48,3,23,3,34,2,2,57,1,1,1
70,1,20,1,873,332,0,33,1,6,1
60,1,18,1,9010,61,0,25,1,1,0
61,4,16,1,822,52,0,51,2,1,0
52,1,20,5,1247,1,17,48,2,1,0
56,1,17,5,2583,58,10,42,1,1,1
76,3,21,5,8112,15,0,32,2,1,0
29,7,14,5,7571,10,0,44,2,1,0
39,1,18,1,2952,2,0,45,2,1,0
57,1,16,1,2204,21,2,49,2,2,0
68,1,22,3,7537,72,0,36,1,1,1
33,1,18,1,5331,15,0,41,1,1,1
62,3,10,1,977,81,0,45,1,1,1
34,2,18,1,7596,71,17,24,2,2,0
71,1,19,1,1700,72,0,50,1,1,1
34,7,21,3,4293,5,16,47,2,1,0
64,2,21,1,317,28,0,55,1,1,1
54,1,18,5,3133,89,0,50,2,1,0
20,1,15,5,6881,58,1,27,2,1,0
55,1,21,5,2356,16,0,50,1,1,0
37,1,19,5,1037,8,13,28,1,1,0
50,1,15,1,1368,50,0,35,1,1,0
51,4,21,3,2715,14,0,21,2,1,0
28,2,23,5,6219,2,0,42,1,6,0
33,7,22,1,6998,168,0,51,2,1,0
28,1,19,5,4817,20,6,12,2,1,0
31,6,20,3,1269,49,0,50,2,6,0
22,5,14,1,3875,42,1,24,2,6,0
39,1,5,1,7761,7,0,32,2,1,0
32,1,18,5,6818,18,0,32,2,1,0
24,1,24,5,24,34,0,52,2,1,1
30,1,20,1,1860,124,17,33,2,1,0
45,1,20,1,6553,141,13,34,1,1,0
28,1,17,3,523,85,0,55,2,1,1
51,1,16,1,8129,53,0,40,1,1,0
53,1,15,3,6780,5,0,46,2,1,0
35,6,18,5,4358,237,1,17,1,1,0
27,1,21,5,3130,16,4,16,2,6,0
43,4,23,1,3517,22,0,32,2,1,0
51,1,18,1,1161,1,0,42,2,1,0
64,4,23,1,36,39,0,45,2,1,1
34,6,16,3,8380,89,0,30,1,1,0
22,2,16,5,2006,22,17,33,1,1,0
42,4,14,4,5217,75,5,42,1,1,0
30,1,15,1,315,106,0,19,2,1,1
70,1,16,1,2559,63,0,51,1,1,1
52,1,20,1,5057,50,0,14,1,1,0
27,2,20,1,3372,2,0,29,2,1,0
23,1,14,5,9633,66,0,29,1,1,0
92,4,23,2,3735,77,0,48,2,1,1
35,1,15,5,5155,136,0,38,1,1,0
39,1,19,5,9681,70,0,33,1,6,0
27,2,23,5,2767,64,12,26,2,8,0
75,1,11,5,6441,302,0,43,2,1,1
