age,class_of_worker,education,marital_status,occupation,place_of_birth,relationship,hours_per_week,sex,race,income_above_50k
17,1,17,5,4192,313,2,32,1,8,0
69,1,19,3,4798,43,0,50,1,1,0
48,3,22,5,810,51,0,40,1,6,1
20,1,16,5,8980,1,2,24,1,4,0
32,2,20,1,2487,49,1,11,2,1,0
33,5,16,1,463,25,0,51,1,1,1
19,1,14,5,5091,22,17,12,1,1,0
67,4,14,1,1959,29,0,54,2,1,1
19,1,16,5,6338,22,13,48,1,1,0
29,3,21,5,2075,2,13,40,1,1,0
59,3,20,1,4869,27,0,40,1,2,1
41,1,16,5,3993,16,0,40,1,2,0
23,1,15,5,4110,30,17,32,1,9,0
31,3,21,1,523,38,0,40,1,1,1
79,7,1,1,2552,217,1,40,2,6,0
21,1,16,5,4927,24,2,9,2,1,0
62,6,19,1,5499,25,0,12,1,1,0
61,1,16,2,6036,14,0,47,1,9,1
42,4,21,1,905,51,1,50,1,1,1
21,1,16,5,4325,36,0,14,1,2,0
43,1,16,5,6194,8,13,40,1,2,1
20,7,15,5,4807,37,0,11,1,9,0
36,1,16,4,6326,9,0,40,2,1,0
47,1,23,1,319,27,1,49,2,2,1
61,7,23,2,45,22,0,50,1,1,1
52,1,16,3,6487,15,2,40,2,1,0
54,1,21,1,4823,28,1,50,2,1,0
34,1,23,5,120,188,1,40,1,6,1
46,1,20,1,4304,16,1,35,2,8,0
32,1,16,1,2134,53,1,50,1,1,1
29,1,18,5,5462,9,13,31,1,7,0
18,1,19,1,4758,50,17,20,2,1,0
36,1,18,4,5756,319,0,60,1,3,0
65,1,21,1,1955,35,1,50,2,1,1
18,1,16,5,5335,11,2,7,1,9,0
20,8,14,5,4140,38,17,9,1,1,0
32,1,23,1,269,17,0,45,1,1,1
43,1,16,1,9133,16,0,40,2,8,0
61,3,22,5,2085,32,0,40,1,1,0
28,1,16,5,338,37,1,40,1,1,1
64,1,16,3,4151,8,0,40,2,1,0
57,1,23,1,289,17,1,49,2,1,1
56,3,21,1,5047,26,1,40,2,1,0
37,1,20,3,5285,18,0,40,1,2,1
57,1,16,3,5851,25,0,31,1,2,0
47,4,19,1,8830,34,1,73,1,1,1
61,1,21,1,3256,206,1,40,2,1,0
54,3,22,5,2464,3,1,20,2,1,0
25,1,16,5,5005,199,2,40,2,1,0
67,2,22,5,2211,220,0,30,2,6,0
61,5,20,1,6555,24,0,40,2,1,1
46,1,18,3,4700,358,0,40,2,2,1
57,5,19,1,9509,7,0,20,1,1,1
55,1,16,1,6700,33,1,40,2,1,0
64,1,16,5,4846,23,13,31,2,6,0
34,2,14,5,2315,3,2,8,2,1,0
46,1,19,1,3336,16,0,50,2,1,0
45,4,19,5,5254,6,17,40,1,9,0
41,1,16,5,5225,18,1,40,2,1,0
19,1,19,5,4158,18,2,40,2,1,0
63,4,20,2,9715,6,0,40,1,1,1
58,1,20,4,9830,22,0,40,2,3,0
32,2,22,1,835,3,1,40,2,6,1
33,2,22,1,2361,22,1,40,2,1,0
62,7,19,1,3220,57,1,40,2,1,0
48,1,20,4,4597,19,0,41,1,2,1
43,1,20,1,6846,47,1,40,2,1,1
29,1,16,5,5576,9,2,42,2,1,0
66,4,20,1,3452,23,1,49,2,1,0
52,7,16,1,4199,55,0,60,1,2,0
47,1,21,1,199,35,1,60,2,1,0
47,7,21,1,10,54,0,67,1,1,1
48,4,21,1,2268,237,1,40,2,6,0
37,6,21,1,44,26,0,40,1,2,0
21,5,16,5,4686,32,2,30,1,2,0
69,6,18,1,671,40,0,50,1,1,0
71,4,24,1,280,24,1,51,1,1,1
36,2,22,1,2304,198,1,8,2,6,0
71,8,16,3,5961,22,17,40,1,1,0
65,1,20,5,4144,47,2,12,2,1,0
29,1,16,3,5892,23,0,40,2,1,0
38,2,17,3,6313,23,17,14,2,1,0
21,4,20,5,4163,3,2,33,1,1,0
39,1,21,5,4893,32,10,31,1,1,0
19,1,16,4,4867,26,0,20,1,2,0
60,3,21,1,3765,8,1,44,2,1,0
32,4,22,5,2204,18,17,12,2,1,0
34,3,22,1,532,40,1,40,1,1,0
71,7,24,1,2120,34,0,50,1,1,1
36,1,18,5,8940,24,10,45,2,3,0
67,3,24,1,5287,38,1,61,2,1,0
55,6,23,1,2305,8,1,50,1,1,0
55,4,22,1,1499,48,1,12,2,1,0
33,1,20,1,213,44,1,50,2,1,1
45,1,16,4,5882,14,5,40,1,4,0
44,1,20,3,3643,39,0,40,2,1,0
28,3,22,1,1211,232,1,20,2,6,1
36,1,22,1,6203,20,5,34,2,2,0
57,1,19,1,6247,48,0,50,2,1,0
30,4,22,1,2012,208,10,40,1,6,0
48,6,20,1,5323,7,0,40,2,1,0
72,7,20,2,357,16,0,48,2,1,0
32,1,14,5,6111,52,2,50,1,2,0
64,1,19,5,4708,37,17,53,1,9,0
42,1,16,1,3663,24,11,11,2,1,0
21,1,22,5,5754,15,2,10,2,1,0
66,4,16,1,4266,25,0,13,2,1,0
61,1,16,1,3379,23,0,24,2,1,0
73,1,16,1,1834,19,1,40,2,1,1
50,7,11,3,9830,343,0,50,1,8,0
61,3,16,1,4901,18,0,9,2,1,0
40,1,13,1,5183,302,0,45,1,8,0
31,1,19,4,5486,27,0,40,2,2,0
31,1,24,1,359,334,1,40,1,1,1
33,1,22,1,4642,120,1,40,2,6,0
57,3,18,1,2389,17,1,33,2,1,0
70,7,21,1,576,15,0,45,2,1,0
19,5,21,5,1095,7,13,40,1,1,1
18,1,16,3,6197,40,0,53,1,8,0
17,3,16,5,4032,28,2,13,1,1,0
21,1,18,5,5641,6,13,5,2,3,0
30,3,22,5,2254,14,13,31,2,6,0
21,1,22,5,2487,19,1,32,1,1,0
46,2,12,1,3883,347,1,46,2,5,1
60,3,21,1,1943,37,1,49,1,1,1
56,4,19,1,5818,21,1,20,2,1,0
36,2,19,1,4740,39,1,40,2,1,0
51,1,21,1,4866,50,1,50,1,1,1
62,1,16,1,6203,196,0,40,2,3,0
40,5,22,2,5879,24,0,40,2,1,1
43,2,21,1,2195,218,1,40,2,6,0
58,3,20,1,4895,7,1,11,2,1,0
39,1,16,1,6098,15,0,40,2,1,0
34,1,16,5,5973,24,0,40,2,1,0
29,1,16,5,6030,361,0,40,1,3,0
64,6,17,1,8927,39,16,50,1,1,1
58,1,18,5,4216,333,2,14,2,1,0
44,1,16,5,4653,8,17,40,2,9,0
45,1,21,1,695,19,5,16,2,1,0
63,3,21,1,3619,22,1,32,2,1,1
20,1,12,5,4789,6,1,40,1,1,0
44,1,24,1,2027,145,1,60,2,1,1
48,1,21,1,190,38,1,52,2,1,0
57,1,16,3,4852,39,0,40,2,1,0
59,1,23,1,1983,12,1,40,1,1,1
29,1,14,5,5937,9,1,40,1,1,0
65,1,24,1,9364,21,0,53,1,9,1
32,1,24,1,3125,20,1,40,2,1,1
48,3,22,1,2206,8,1,40,2,1,1
18,1,16,5,4832,23,13,11,2,1,0
75,1,18,2,1237,38,0,44,1,2,1
21,1,17,5,4554,22,7,40,2,9,0
34,1,20,1,4687,28,0,33,2,1,0
42,4,11,1,2349,230,0,40,2,6,1
24,1,16,1,6013,49,1,40,2,9,1
17,1,16,5,8873,437,2,48,1,7,0
36,1,16,5,9517,31,6,40,1,9,0
31,1,18,5,4953,23,2,48,1,1,0
31,1,18,5,4894,27,0,56,1,1,0
18,3,16,5,4837,28,17,34,2,1,0
71,6,16,1,257,9,0,44,1,1,0
20,1,16,5,4537,11,6,9,1,9,0
40,1,16,2,9729,22,13,40,1,1,0
58,1,19,1,1082,51,0,54,1,1,1
55,6,18,1,5666,25,0,54,1,1,1
35,1,21,1,1127,2,1,40,1,6,1
51,1,16,3,9830,22,0,45,2,1,0
72,1,20,2,4696,16,0,24,2,1,0
51,6,11,5,9501,299,6,20,1,8,0
23,1,19,5,5974,17,7,40,1,3,0
32,1,1,5,4164,387,2,40,1,9,0
20,6,18,3,4280,38,0,14,1,1,0
62,1,20,3,4300,19,1,36,2,1,0
65,1,16,5,323,24,0,40,1,1,0
22,3,16,5,798,5,2,40,2,6,0
37,1,20,5,4862,26,7,40,1,2,0
50,1,23,1,298,28,1,40,1,1,1
44,1,20,3,9830,355,0,40,2,6,0
51,1,21,1,5689,222,0,40,1,2,0
34,1,21,1,706,220,1,40,2,6,0
29,7,19,1,4920,322,0,45,1,1,1
62,6,18,1,4220,26,0,26,1,9,0
30,1,19,2,9683,13,10,40,1,7,0
67,1,16,1,4960,16,1,12,2,1,0
60,3,20,1,2073,3,1,40,1,2,1
26,1,16,5,4608,9,2,10,1,1,0
42,1,1,1,4876,35,1,19,2,6,0
59,1,16,4,9451,27,0,49,1,2,0
61,8,22,1,9521,27,1,8,1,1,0
66,1,20,1,4693,124,0,40,2,1,1
59,3,21,1,9011,28,1,40,1,2,0
67,1,24,1,3564,307,1,40,1,1,1
62,1,22,1,1913,28,1,40,2,1,1
67,7,21,1,472,53,0,63,1,1,0
65,1,12,1,4420,20,0,24,2,3,1
49,2,22,1,2547,34,1,33,2,9,0
52,1,23,1,313,17,0,40,1,1,1
49,1,22,1,2257,34,0,40,2,6,1
34,1,21,1,862,17,1,35,2,6,1
61,1,14,3,3609,26,0,20,2,8,0
24,1,21,5,2147,7,12,40,1,5,0
49,1,12,4,4872,309,10,40,2,8,0
54,1,20,1,5197,431,1,20,2,1,0
43,5,19,5,1028,48,1,9,1,9,1
19,1,16,5,4681,30,2,12,2,1,0
47,3,16,1,4249,41,0,32,2,2,0
64,2,21,1,2645,52,1,40,2,1,0
28,3,22,1,2431,36,1,40,2,1,0
33,5,18,3,9365,18,0,7,1,2,0
36,1,16,5,3209,18,1,48,2,1,1
66,1,18,2,4836,381,0,40,1,1,1
70,3,21,1,2022,39,1,40,2,1,0
68,1,19,1,5211,27,0,40,1,8,1
32,1,16,4,7723,34,0,31,1,2,1
73,1,19,2,5630,21,0,45,1,1,0
32,1,24,2,10,20,0,40,1,1,1
20,3,19,2,5388,21,0,34,1,1,0
39,1,13,5,5982,322,10,40,1,8,0
62,1,21,1,193,20,1,40,2,1,1
68,5,23,1,303,220,1,50,1,6,1
34,1,16,1,2532,30,1,40,1,9,0
37,1,16,4,9799,301,0,40,1,8,0
19,1,16,5,2042,16,13,44,1,9,0
30,1,19,5,397,15,0,40,1,1,1
64,7,21,1,3889,18,1,8,2,1,0
44,1,23,1,5747,23,0,40,2,1,0
43,1,16,5,4736,11,2,40,2,6,0
26,1,16,5,3344,26,2,12,2,1,0
33,1,21,5,2440,242,1,40,2,6,0
35,4,24,1,1268,36,0,40,2,2,1
43,3,16,1,5820,22,0,40,1,1,1
60,7,16,5,4728,7,2,9,1,1,0
38,5,22,1,162,22,0,45,1,1,1
60,7,22,1,10,18,0,17,1,1,1
36,1,23,4,4660,20,0,47,1,2,1
35,1,21,1,3596,47,0,40,2,1,0
51,1,19,3,4649,305,0,40,1,2,0
61,7,22,1,429,52,0,76,1,1,1
20,1,16,5,5218,33,17,12,1,1,0
71,6,23,2,164,74,0,9,2,1,0
51,3,16,1,6554,312,0,40,2,2,0
34,1,16,1,59,26,1,40,2,1,1
49,1,20,1,5232,36,17,33,2,1,0
22,3,16,5,2328,26,0,31,1,1,0
34,1,23,1,3690,206,1,40,2,6,0
31,1,16,1,4228,234,13,40,2,6,0
64,1,16,1,8691,13,0,9,2,2,0
33,1,23,1,890,46,1,40,2,1,1
32,4,22,5,2085,223,0,20,1,3,0
35,1,20,3,2435,38,0,40,2,6,0
61,1,16,3,5995,40,0,59,1,1,0
50,1,22,1,1894,208,0,40,2,6,0
57,1,21,5,2237,220,1,40,2,9,0
61,1,11,1,4200,26,0,33,1,1,0
64,1,18,3,5229,44,0,24,2,1,0
60,1,16,3,9547,41,0,52,2,1,0
59,8,20,1,4207,42,0,25,2,1,0
71,1,24,1,3317,7,1,40,2,1,1
70,7,20,1,8406,35,10,43,1,1,1
46,1,20,1,6674,25,1,71,2,1,0
44,1,21,3,9512,52,0,40,1,2,1
17,1,16,5,5799,29,17,43,1,1,0
62,1,24,1,9071,55,1,40,1,8,1
57,1,16,4,7340,319,0,60,1,8,1
30,1,16,4,3073,19,0,40,2,2,1
46,1,19,1,5537,24,0,72,2,1,1
31,1,20,1,1416,196,1,40,2,6,0
57,6,19,3,5449,22,0,40,2,2,0
32,1,16,5,6080,8,2,11,2,1,0
40,1,21,1,3319,203,1,40,2,6,0
61,1,1,3,294,29,0,74,2,2,0
36,1,23,1,1171,46,13,40,2,1,0
37,1,16,3,4620,343,1,40,2,1,0
55,1,16,3,4786,21,0,40,1,1,0
19,3,17,5,2522,7,16,12,1,1,0
44,1,16,1,725,45,0,33,2,6,1
59,1,17,1,239,33,0,40,2,1,1
68,1,18,1,4854,17,1,40,2,1,0
36,3,22,5,2592,16,1,16,1,3,1
68,5,19,5,2028,39,1,10,2,2,0
56,2,22,1,3521,27,5,10,2,1,0
36,2,22,5,2539,40,0,40,1,6,0
66,6,18,1,2237,46,0,33,2,1,0
49,1,16,3,3627,25,1,78,2,2,0
60,6,20,1,5963,29,0,40,2,5,0
48,1,16,5,4870,5,0,6,1,1,1
67,1,16,1,6113,16,1,34,2,1,0
56,1,16,4,4104,9,1,40,2,1,0
56,1,20,1,9666,23,0,34,1,1,1
28,1,20,5,8996,19,10,9,1,1,0
25,1,21,3,4699,32,0,40,2,6,1
58,6,16,1,4840,50,0,50,1,9,0
50,1,20,4,4741,392,0,30,2,3,0
45,1,20,1,4884,17,0,8,2,1,0
57,3,22,1,3569,18,1,40,2,1,0
59,1,21,5,8809,21,1,40,1,4,0
62,1,16,3,4845,19,0,35,2,1,0
46,1,20,3,9327,25,0,50,1,1,0
58,5,22,1,282,49,0,40,1,1,1
17,1,16,5,4989,15,2,40,1,9,0
44,6,20,2,7039,29,0,48,1,8,0
19,3,16,5,2339,51,13,40,1,1,0
67,1,18,2,6113,17,0,46,2,1,1
59,1,15,1,9506,48,13,55,1,1,1
63,4,19,5,5256,45,0,40,1,5,0
45,1,24,5,301,48,0,47,1,1,1
46,6,16,1,5291,457,0,40,1,1,0
69,1,16,2,4806,17,0,9,1,1,1
64,5,19,1,4819,22,1,40,1,9,1
40,1,21,1,4737,7,0,40,2,8,0
46,2,16,1,4679,16,1,45,2,1,0
31,6,16,1,4735,30,0,10,2,1,0
28,1,16,5,2398,50,2,35,2,1,0
30,1,16,5,1025,15,2,46,1,6,0
53,1,20,3,4767,17,0,6,2,1,0
66,5,19,5,2349,9,0,40,1,9,1
61,1,23,1,1105,38,1,40,1,1,1
40,1,23,1,1072,35,0,31,1,9,1
28,3,21,5,2303,245,17,40,1,1,0
66,1,21,1,10,48,0,32,1,2,1
68,1,16,2,5715,36,0,24,1,1,0
64,1,1,1,2257,49,0,34,2,1,0
29,2,20,5,4713,45,17,4,2,1,0
53,1,16,4,5771,30,0,40,2,9,0
38,2,22,1,2287,18,0,42,2,1,1
36,3,22,1,2306,12,1,40,2,6,0
30,1,16,5,5045,13,13,40,2,6,0
20,1,17,5,5028,519,10,41,1,2,0
30,1,20,5,2351,4,0,40,1,1,1
28,1,16,5,3251,19,1,40,2,5,0
22,1,21,5,815,227,0,40,2,6,0
33,2,22,1,2424,45,1,40,2,6,1
61,4,23,1,553,53,1,9,2,1,0
77,5,23,1,21,18,0,53,2,1,1
40,1,18,3,5949,22,0,40,1,9,1
42,6,19,5,2401,21,1,51,2,1,0
33,1,20,4,9321,42,0,40,1,2,1
48,5,18,1,313,5,1,40,1,1,1
46,6,16,3,4830,17,0,24,2,6,0
50,4,21,1,5379,40,1,40,1,7,0
43,1,19,3,689,41,0,40,1,2,1
46,2,21,1,2326,42,0,50,2,1,0
29,1,21,1,1017,227,0,40,2,6,0
59,1,19,5,4745,53,17,40,1,1,0
41,1,24,1,3157,209,1,60,2,6,0
54,1,16,1,9327,15,1,21,2,1,0
71,7,23,1,3387,46,0,50,1,1,1
39,1,16,5,4886,26,10,40,1,2,1
59,1,19,1,4748,47,0,12,2,1,0
39,7,20,1,4068,309,0,40,1,5,1
17,1,16,5,5046,6,17,40,1,1,0
42,1,19,1,4636,23,2,53,2,1,0
23,1,18,5,965,21,0,40,1,9,0
63,1,24,1,3582,27,1,40,2,1,1
35,1,16,1,4766,321,0,32,2,8,0
41,4,21,1,2188,12,1,34,2,1,0
54,6,19,1,592,37,0,50,1,1,1
22,1,11,5,3949,4,2,40,1,7,0
64,1,14,3,7772,4,0,40,1,9,0
26,1,21,5,2265,199,1,8,2,6,0
62,6,23,1,4726,51,1,50,1,8,0
62,1,17,3,3670,29,0,40,1,1,1
65,5,23,1,286,20,1,45,2,1,1
24,1,16,5,9046,3,13,40,1,9,0
25,7,19,3,4737,48,0,25,2,1,0
45,1,11,1,4791,12,1,40,2,8,0
70,1,19,5,9077,25,0,52,1,1,1
33,3,21,1,6026,218,1,34,2,1,0
34,1,16,1,842,235,13,40,2,6,0
34,4,22,1,5516,62,0,40,2,2,0
32,6,19,5,5620,3,10,25,1,9,0
63,1,18,1,5875,13,0,40,2,1,0
46,1,11,1,285,19,1,40,1,6,0
61,1,16,3,4719,36,0,40,2,1,0
36,4,20,1,3737,14,1,40,2,1,0
38,2,21,1,2342,37,1,33,2,1,0
71,1,16,1,4928,36,1,40,2,1,0
59,2,19,3,553,46,0,45,1,1,1
41,2,20,5,2679,45,1,32,2,6,0
59,1,16,2,4847,25,0,50,1,1,0
57,1,23,1,3689,26,1,20,2,6,0
30,1,16,5,1185,49,13,40,2,9,0
27,1,16,4,4702,46,0,40,1,2,1
20,1,16,5,4815,22,13,30,2,1,0
63,2,24,1,3095,14,1,8,2,1,0
62,3,19,1,5217,20,1,40,1,9,1
35,1,23,1,6098,217,1,40,2,6,1
51,1,16,5,9304,9,0,46,1,7,0
46,3,13,1,8278,51,0,47,1,8,0
39,1,20,4,9238,24,0,40,2,2,0
60,1,16,5,8954,31,10,40,1,2,1
69,2,22,1,1689,1,1,45,1,6,0
37,2,23,1,535,31,0,47,1,1,1
26,1,18,5,4080,1,10,40,2,5,0
60,1,23,2,4845,46,0,43,1,1,1
49,1,16,5,9436,49,0,46,1,1,1
43,1,23,1,10,50,0,47,1,1,1
32,1,16,5,8937,21,2,50,1,2,0
33,3,22,1,2208,22,1,40,2,1,1
21,5,21,5,1573,4,12,40,1,8,0
62,1,24,1,179,47,0,40,2,1,1
42,6,14,1,9559,26,2,34,1,1,1
64,7,18,1,6392,53,0,40,2,1,0
21,1,14,5,5645,35,16,49,1,1,0
53,1,19,1,394,17,1,40,1,6,0
45,7,21,1,5262,26,1,11,1,1,0
64,1,18,1,705,26,0,40,1,2,1
45,1,21,1,595,27,0,40,1,1,1
70,4,21,1,2246,206,1,40,2,1,0
53,3,21,1,2257,17,0,48,1,1,0
32,6,22,1,3754,208,1,30,2,1,0
64,1,20,1,4677,47,0,40,2,1,0
42,1,18,1,4947,7,1,20,2,6,0
37,7,20,1,9526,23,0,40,1,1,1
28,3,21,1,2456,54,1,31,2,1,0
53,1,18,1,9039,378,6,40,1,3,1
68,6,16,1,4042,18,1,45,1,1,0
62,5,22,1,6775,14,1,31,2,1,0
67,7,22,1,57,45,0,50,2,1,1
43,1,20,1,4293,17,1,40,2,2,0
23,1,18,5,9830,336,0,12,1,1,0
38,1,16,3,4920,49,0,40,2,1,0
54,3,20,1,2240,16,0,32,2,1,0
46,1,19,1,9617,23,1,40,2,3,0
67,6,19,1,5145,38,1,31,1,1,0
31,1,21,1,5837,17,1,40,2,1,0
19,1,21,5,8764,49,0,20,1,1,1
42,1,19,4,9529,58,0,40,1,2,1
37,1,23,1,258,40,1,49,2,1,1
63,4,23,1,4772,10,0,21,2,1,0
22,4,20,5,1473,9,0,6,2,3,0
47,3,22,1,2470,50,1,8,2,1,0
44,1,20,1,4857,7,17,20,2,8,0
66,6,16,1,6007,42,0,39,1,1,0
40,1,16,3,3977,19,0,40,2,2,0
21,1,17,5,3002,17,16,10,1,1,0
62,1,18,5,5917,2,7,40,1,1,1
22,3,21,5,1230,2,1,12,2,1,0
47,5,21,1,3491,17,0,51,1,2,1
51,1,16,3,4706,35,0,19,2,2,0
34,1,21,1,4789,26,0,40,2,1,1
27,6,17,1,4714,33,2,50,2,1,0
58,4,19,2,2453,51,6,49,1,3,0
17,1,16,5,4783,29,10,9,2,1,0
35,1,22,1,4639,327,0,40,2,2,1
61,7,19,1,226,43,0,50,1,1,1
58,7,20,2,349,21,0,40,1,1,1
31,1,22,1,1020,13,0,40,1,1,1
32,1,21,5,9123,242,13,19,2,6,0
50,7,19,1,5095,49,0,50,1,1,1
26,1,21,5,4135,7,13,33,1,7,0
50,2,20,1,4813,27,1,40,2,1,0
40,1,19,4,7591,315,0,40,1,1,1
41,7,18,1,73,7,0,51,1,1,1
49,3,20,1,20,18,1,50,1,1,0
32,3,24,1,5154,35,1,40,2,1,1
23,1,16,5,4818,46,2,8,2,1,0
43,1,16,3,4004,30,1,40,1,1,0
27,1,16,5,2487,18,2,40,2,6,0
43,1,16,5,9830,8,0,40,1,2,1
58,1,20,4,4585,9,0,73,1,1,1
21,1,16,5,9291,29,17,20,1,1,0
58,4,16,1,1706,1,1,40,1,4,0
24,1,16,5,1017,227,13,40,2,6,0
39,4,22,1,2415,5,1,40,2,1,0
65,6,19,3,9043,32,1,61,1,1,0
56,4,22,5,2604,33,1,50,2,1,0
43,1,19,3,4612,24,0,9,2,1,0
35,1,17,3,5601,13,0,40,1,1,0
69,5,21,1,821,308,1,40,1,2,1
22,2,16,5,2234,21,2,11,1,1,0
53,1,21,1,707,24,1,40,2,1,1
61,2,21,1,2513,54,0,12,2,1,1
32,1,16,5,4632,33,0,40,2,1,0
62,3,21,1,2038,199,1,60,2,6,0
68,6,16,1,5855,42,0,39,1,1,0
32,4,16,1,2441,22,1,40,2,1,0
43,3,16,5,1278,20,12,24,2,1,0
67,7,23,1,230,16,0,62,1,1,1
64,6,17,1,9694,17,0,40,1,5,1
47,3,21,2,4713,21,0,40,1,1,0
49,1,21,1,4339,20,1,34,2,6,0
49,1,16,1,9367,26,1,40,1,9,0
61,6,20,1,6432,25,0,9,1,1,0
34,1,22,1,658,241,1,58,2,6,0
59,1,16,5,6239,37,0,40,1,1,0
48,6,16,1,4776,50,0,11,2,1,0
55,1,20,2,4758,40,0,24,1,1,1
62,2,20,1,3395,25,0,11,2,1,0
40,1,19,1,4644,45,1,40,2,1,0
55,6,16,1,4818,26,0,20,2,1,0
23,1,16,3,4657,25,0,10,2,1,0
51,1,20,3,6527,47,0,40,2,1,1
57,1,20,1,5403,35,0,50,2,1,0
34,1,20,5,1003,47,1,40,2,1,1
56,6,21,3,5479,21,0,46,2,1,1
62,8,19,5,4810,27,17,7,1,1,0
37,4,22,1,2433,57,0,8,2,1,0
47,5,16,1,9396,24,0,49,1,2,0
17,4,16,5,4757,2,2,8,1,4,0
22,1,16,5,6373,23,13,40,2,1,0
64,3,20,1,1757,93,1,33,2,1,0
27,3,16,5,9186,16,0,50,1,2,1
28,6,16,5,4797,40,2,12,2,1,0
22,1,21,5,9564,21,2,40,1,9,0
62,3,16,1,2339,8,1,11,2,2,0
19,1,19,5,5613,26,16,47,1,1,0
27,1,24,1,358,51,0,50,1,1,1
35,5,22,1,5455,3,0,32,1,1,1
62,1,18,1,6446,37,0,50,1,1,1
36,1,17,1,996,243,1,40,2,6,0
57,1,16,1,4783,7,0,59,1,1,0
28,2,22,5,1321,27,1,40,2,1,0
18,1,18,5,4689,355,17,46,1,9,0
69,7,17,1,6934,40,0,40,1,1,1
63,3,21,1,9107,32,0,48,2,1,1
19,1,20,5,9055,10,4,40,1,2,0
48,1,22,2,1434,211,0,40,2,6,0
56,7,20,1,4731,20,0,59,2,1,0
70,1,18,3,4233,58,0,40,1,1,0
63,2,21,1,2043,13,0,13,2,1,0
22,3,16,5,9552,17,13,33,1,1,0
52,1,23,1,4659,40,0,40,1,1,1
30,1,20,5,4737,31,0,25,2,1,0
25,1,22,5,2436,11,2,11,2,1,0
67,7,23,1,249,12,1,50,2,1,1
17,1,16,5,5861,10,17,20,1,1,0
69,7,19,1,5834,11,0,45,1,2,1
20,3,14,5,2085,28,17,40,1,1,0
66,1,19,1,9240,55,1,40,1,1,1
54,1,21,1,691,37,0,46,1,9,1
22,4,22,5,2508,6,16,40,1,7,0
67,2,23,1,3368,16,1,60,2,1,0
40,1,19,4,9703,5,0,40,1,1,1
27,7,21,5,2238,10,0,10,1,2,0
64,1,16,1,6144,48,0,50,1,2,1
33,1,20,5,5570,20,2,30,2,7,0
60,2,22,1,3836,32,0,20,2,1,0
40,1,20,4,8942,213,0,40,1,2,1
64,3,19,1,4611,19,1,60,1,1,0
25,3,21,5,2164,218,16,33,2,6,0
43,1,20,1,9359,308,0,40,1,3,1
60,5,23,1,75,18,0,32,1,1,1
24,6,18,5,4617,25,17,44,1,1,0
23,1,16,5,4112,39,17,10,1,1,0
47,2,22,1,6044,44,1,40,2,1,0
49,1,16,2,4771,35,0,40,1,1,0
29,5,22,1,1574,45,0,40,1,1,1
40,1,16,5,1376,227,2,40,2,6,0
24,3,22,1,3309,213,1,40,2,6,1
35,1,21,1,3939,23,1,40,2,1,0
40,1,20,1,5761,47,1,40,2,1,0
62,7,24,1,5354,21,0,56,1,8,1
29,1,16,1,4701,25,1,75,2,1,0
61,1,19,5,9397,25,0,50,1,1,1
38,1,14,5,5632,319,2,44,1,8,0
75,4,21,1,2824,27,1,45,2,1,0
61,1,21,1,5911,7,1,40,2,3,0
27,1,19,5,4924,351,11,45,2,1,1
59,4,22,1,2272,10,0,31,2,1,0
35,1,16,1,4685,20,1,40,2,1,0
61,1,2,1,3676,25,0,40,2,2,1
42,1,14,4,4483,325,0,40,2,2,1
36,1,21,5,6194,27,4,40,1,1,0
55,1,16,1,1196,35,0,40,2,1,1
56,3,23,1,2606,10,1,40,2,6,0
45,1,18,1,580,37,0,50,1,2,1
39,1,16,5,9362,40,2,20,1,1,0
27,1,16,5,5884,226,6,40,1,6,1
49,3,16,3,4722,20,0,29,2,1,0
60,1,21,1,104,14,1,50,2,1,1
34,1,16,1,6427,29,1,50,2,1,0
56,1,16,3,9105,21,0,40,1,2,0
59,1,22,1,4774,27,1,40,2,6,1
38,5,16,2,9777,391,0,40,1,2,0
42,1,12,1,9493,315,1,40,1,8,0
58,5,14,5,6014,44,10,14,1,1,1
59,1,16,2,6591,137,0,40,1,1,0
65,3,23,1,2156,19,1,40,2,1,1
55,1,16,1,4762,48,0,40,2,1,1
32,6,16,1,4872,4,1,15,2,1,0
65,7,21,1,582,8,0,40,1,1,1
42,1,24,1,1438,12,1,40,2,1,1
27,1,16,5,5428,10,10,20,2,1,0
59,1,16,3,4330,355,0,20,2,1,0
32,2,22,5,1878,19,0,11,2,1,0
17,8,16,5,6000,15,16,42,1,1,0
65,4,17,2,9113,16,0,50,1,1,0
37,3,16,4,4391,23,0,32,2,2,0
62,6,16,3,6068,5,0,40,1,1,0
61,6,15,4,4905,330,0,31,1,8,0
62,4,21,1,5187,5,1,40,1,1,0
38,1,20,5,5892,357,10,40,1,1,0
84,4,16,2,4575,34,0,49,2,1,1
56,1,21,1,158,48,1,70,2,1,1
17,1,16,5,4746,24,2,10,1,1,1
47,1,21,1,4203,19,0,40,1,2,1
40,8,19,5,5083,19,0,40,1,2,0
65,1,24,3,5856,24,0,40,1,2,0
31,5,19,5,1637,8,0,40,2,1,0
34,2,20,1,2374,232,0,40,1,1,0
48,1,17,1,5948,26,1,40,2,1,0
40,1,16,3,5747,13,0,40,2,1,0
65,1,16,1,5669,326,0,32,2,1,0
42,1,20,1,4733,40,0,49,2,3,0
55,1,18,1,4813,51,1,52,2,1,0
36,4,22,1,1988,17,1,40,2,1,0
63,1,19,1,4688,52,1,60,1,1,0
33,4,19,1,2700,36,1,40,2,1,0
46,4,22,1,2374,17,1,40,2,1,0
