age,class_of_worker,education,marital_status,occupation,place_of_birth,relationship,hours_per_week,sex,race,income_above_50k
55,1,21,3,410,36,0,60,2,1,1
49,3,18,1,705,16,0,40,2,1,0
29,1,21,1,2710,40,0,40,2,1,0
64,5,22,3,3255,42,0,40,1,1,1
43,1,18,5,3910,6,0,40,1,8,0
25,1,19,1,2013,6,0,40,1,8,0
63,1,16,1,5010,39,1,48,2,1,1
18,1,18,5,4720,42,7,20,2,9,0
27,1,17,5,4700,45,15,40,2,1,0
21,1,19,5,4020,18,0,35,2,1,0
52,6,19,5,4920,25,0,60,1,1,1
40,1,21,3,3255,421,0,32,2,2,1
68,1,18,1,1460,17,0,30,1,1,1
45,1,16,1,8990,312,1,40,2,8,0
62,4,16,1,2180,42,0,40,2,1,1
27,1,19,1,4600,18,0,30,2,1,0
32,1,16,1,4700,4,0,40,2,1,0
71,1,19,1,9620,49,0,23,1,1,1
40,2,21,1,230,414,0,20,2,1,0
54,1,21,1,350,26,0,45,2,1,1
45,1,21,3,110,36,0,40,1,1,1
34,5,22,3,820,1,0,40,2,1,1
31,2,16,5,4251,5,0,20,1,1,0
47,1,21,1,4850,19,0,50,1,1,1
64,3,18,1,5860,54,0,40,2,1,0
31,3,22,1,2310,9,1,55,2,1,1
40,2,17,3,2830,33,12,40,2,1,0
45,1,19,1,220,39,1,40,1,1,1
34,3,22,1,1822,36,0,38,2,1,1
61,1,23,1,3100,48,0,64,1,1,1
41,1,19,1,5120,12,0,50,2,1,0
45,2,20,4,5710,6,2,40,2,9,0
35,1,14,5,6050,47,2,40,1,1,0
54,6,20,1,440,42,0,50,1,1,0
25,1,16,5,4030,48,10,25,2,1,0
37,1,16,1,4621,333,10,40,1,2,0
57,1,16,1,7700,36,1,45,1,1,1
38,1,17,3,6260,42,2,24,1,2,0
52,2,24,1,1760,210,1,60,1,6,1
51,4,21,1,2545,48,1,40,1,1,0
52,6,22,3,4655,55,0,30,2,1,0
23,1,19,1,5940,13,0,19,2,1,0
72,1,9,1,7210,48,1,40,1,1,0
22,1,16,5,4510,36,0,40,2,1,0
34,6,19,5,2910,18,0,30,2,1,0
52,3,18,1,440,35,0,40,2,1,0
19,1,18,5,630,207,17,35,1,6,0
48,7,21,1,4920,37,0,20,2,1,0
44,1,16,1,8740,32,1,50,1,1,1
20,1,19,5,4760,34,2,15,2,2,0
43,1,21,1,540,17,1,40,1,1,1
65,7,21,3,4920,214,0,35,2,1,1
19,1,15,5,4140,39,2,30,1,2,0
21,1,16,5,5522,48,2,40,1,8,0
78,3,22,1,2310,29,0,8,1,1,0
24,1,19,5,4000,37,2,50,1,1,0
25,1,19,1,5820,207,11,30,1,6,0
47,1,10,3,6230,303,13,40,1,1,0
31,1,21,5,3930,24,2,40,2,2,0
54,3,22,5,2330,36,0,40,2,1,1
79,1,16,3,1108,8,0,30,2,1,0
38,1,22,3,5140,12,0,40,2,2,1
51,1,21,1,5840,41,1,40,2,1,0
27,2,16,5,8930,6,2,30,2,9,0
38,1,24,1,1320,39,1,45,1,1,1
21,1,18,5,4110,34,2,16,2,9,0
47,1,20,1,4760,42,0,30,2,2,0
46,1,18,3,750,25,13,40,2,1,1
26,2,21,5,2016,39,13,40,2,1,0
53,1,16,5,4030,9,13,40,2,2,1
61,5,21,1,5000,42,0,50,1,1,1
42,3,21,1,5860,22,0,40,2,2,0
43,1,22,5,2320,36,17,50,1,2,1
60,1,16,2,8256,55,0,37,2,1,0
51,6,16,1,6230,24,1,50,1,1,1
50,6,21,1,1360,17,1,60,1,1,1
40,1,14,3,4055,26,0,25,2,1,0
38,5,22,1,9810,45,17,40,1,2,1
49,7,20,3,4465,29,0,40,1,1,0
23,1,21,5,4965,8,2,40,2,1,0
22,1,19,5,4720,48,17,15,1,8,0
19,2,16,5,4110,27,2,37,2,1,0
63,4,1,2,4655,17,0,32,2,1,1
20,2,19,5,5860,48,17,30,2,1,0
23,1,21,5,3610,26,2,20,1,6,0
50,1,19,1,4700,6,0,60,1,1,1
38,1,21,4,5000,72,0,40,2,8,0
27,1,21,5,1545,42,0,40,1,1,0
30,1,19,5,4000,53,0,40,1,1,0
41,1,20,1,4251,24,1,60,1,1,0
46,1,9,1,9640,303,1,40,2,8,0
52,3,20,5,4010,12,0,40,2,1,0
63,7,22,1,850,34,0,40,1,1,1
19,1,19,5,9645,29,2,40,2,1,0
52,1,18,2,9620,55,0,40,2,1,0
64,7,20,1,4710,212,0,48,1,9,1
47,1,19,4,5740,19,0,55,2,1,0
27,1,17,1,6442,37,1,50,1,1,0
53,1,16,1,8990,44,0,40,1,1,1
36,1,24,5,5860,233,10,45,2,6,1
19,1,19,5,2350,164,17,15,1,1,0
17,1,14,5,9620,51,4,15,1,1,0
55,1,19,1,7840,42,1,50,1,2,0
44,1,17,1,8740,37,0,40,1,2,0
66,7,21,1,2170,17,1,60,1,1,1
31,1,21,1,9620,217,1,20,2,6,0
58,1,20,1,6700,6,0,40,1,1,1
38,1,22,1,350,6,1,50,2,1,1
26,5,19,5,5740,42,0,60,1,1,0
68,1,18,4,5010,13,0,40,2,2,0
35,1,17,5,4720,53,13,32,2,1,0
68,1,16,2,9620,36,6,44,1,1,0
24,1,19,5,4110,19,4,30,2,1,0
44,1,12,1,8450,303,0,40,1,1,0
36,1,17,5,4220,42,2,35,1,1,0
52,3,19,1,6200,6,0,40,1,1,0
25,2,21,1,1410,12,0,45,1,1,1
64,1,18,1,5600,26,1,40,2,1,0
46,1,14,3,7750,41,0,40,1,1,0
56,1,1,1,6515,247,0,40,1,6,0
36,5,19,1,9830,41,1,60,1,1,1
48,1,22,1,136,40,0,40,1,9,1
57,1,20,1,4510,72,1,20,2,1,0
28,1,19,1,6050,26,1,60,2,1,0
43,1,21,1,4820,13,0,70,1,1,1
45,1,16,3,4850,28,2,40,1,1,0
48,1,19,1,1050,26,0,60,1,1,1
67,1,19,1,9130,72,0,5,1,8,0
52,1,16,1,5610,48,1,40,2,1,0
21,1,16,5,4720,55,2,20,2,1,0
35,3,20,1,1530,12,1,80,1,1,1
47,5,19,5,5260,40,0,40,2,3,0
54,1,13,1,4230,303,1,40,2,1,0
64,1,19,1,4965,40,0,45,1,1,0
55,1,20,5,4251,45,0,30,1,2,0
39,1,17,5,4710,29,0,50,1,1,0
17,4,14,5,3960,53,2,25,2,1,0
40,1,22,1,2310,303,0,40,2,8,1
48,1,21,1,4700,42,0,45,1,1,1
54,4,19,3,2360,37,13,40,1,1,0
20,1,15,5,4040,26,15,37,2,1,0
67,6,22,3,3245,12,0,20,2,1,1
20,4,19,5,3870,6,17,15,1,1,0
21,1,16,5,9620,24,2,52,1,2,0
39,1,16,1,5240,303,1,25,2,9,0
89,6,22,5,4621,36,0,1,2,1,0
70,7,22,1,2830,34,0,3,2,1,0
39,1,20,1,3322,26,1,28,2,1,0
58,1,20,1,5000,13,0,48,2,1,1
18,1,19,5,4030,35,2,20,2,1,0
62,6,16,3,4621,39,0,4,2,1,0
68,4,16,4,4251,368,0,40,1,2,0
60,3,22,1,420,29,0,50,2,1,1
45,1,21,5,1822,42,13,40,1,2,0
35,1,21,1,5810,6,1,15,2,6,0
21,1,16,5,5160,6,2,40,1,1,0
41,1,21,1,8990,303,1,32,2,8,0
18,5,18,5,2350,17,17,17,2,1,0
63,1,20,4,335,11,13,45,1,1,0
58,1,19,1,5810,233,0,40,2,6,0
51,1,15,1,6360,303,1,40,1,1,0
32,1,20,3,3500,36,2,40,2,2,0
52,1,20,1,960,6,0,40,2,1,1
20,1,20,5,4110,40,2,30,2,1,0
33,7,16,1,6200,1,0,40,1,1,0
17,1,14,5,7640,48,2,15,1,1,0
45,1,16,1,7220,51,1,40,1,1,0
42,1,18,1,4720,17,0,41,1,1,0
33,1,23,1,3250,31,0,80,1,1,1
39,1,19,1,4760,39,1,50,1,1,0
41,1,21,3,120,36,0,40,2,1,1
38,1,20,5,5120,26,0,40,2,1,0
32,1,19,5,136,44,0,55,2,1,1
23,1,19,5,3930,42,17,25,1,9,0
17,1,14,5,4110,34,2,10,2,9,0
59,1,13,1,8140,303,0,40,1,1,0
32,1,23,5,230,24,0,50,2,1,1
37,1,16,5,4251,6,5,40,1,8,1
70,4,19,1,136,19,0,40,1,1,0
57,1,22,1,4120,41,1,35,2,9,0
67,4,22,1,2350,110,0,13,2,1,0
59,6,13,1,9130,36,0,55,1,1,0
48,1,21,1,3255,13,1,38,2,1,1
37,1,15,1,6230,6,1,40,1,8,0
34,3,16,1,3500,364,0,40,2,1,0
52,6,19,1,4920,40,0,60,2,1,0
18,1,18,5,3640,48,17,40,1,1,0
49,2,21,3,4020,17,13,30,2,1,0
36,6,19,5,2920,48,2,40,1,6,0
57,1,20,3,7150,33,13,40,1,1,1
49,1,16,1,4055,36,1,66,2,1,0
23,1,20,5,5820,4,2,50,1,1,0
54,6,21,1,4920,233,0,50,1,6,1
28,8,16,1,4600,24,9,8,2,2,0
58,6,19,3,4760,72,0,8,1,2,0
60,1,20,1,3255,6,1,32,2,1,0
27,3,21,1,2861,207,0,40,1,6,0
38,1,16,5,9640,39,2,30,1,1,0
38,1,19,3,5120,39,0,50,2,1,1
62,1,9,1,4000,303,0,32,1,1,0
33,1,20,5,7855,39,0,40,2,2,0
38,1,19,4,1551,6,0,40,2,9,1
70,1,19,1,4010,332,0,35,1,2,0
36,3,19,1,3870,13,1,40,1,1,0
45,1,18,5,5400,41,0,40,1,1,1
51,2,21,1,800,18,1,40,2,1,1
40,1,18,5,1560,51,2,35,1,1,0
59,2,19,1,220,365,1,40,1,1,1
26,1,22,5,3300,42,2,60,1,8,0
28,1,16,5,3602,55,12,40,2,2,0
41,2,21,1,3255,6,0,40,2,1,1
27,1,19,5,4760,34,2,40,2,1,0
27,1,23,5,4700,29,0,50,2,1,1
18,2,16,5,5860,13,17,5,2,1,0
49,1,21,1,150,21,1,50,1,1,1
59,1,16,1,9130,39,1,70,1,1,1
29,1,19,5,5810,72,0,40,1,8,0
26,2,21,5,2825,364,2,40,1,1,0
23,1,19,5,4030,1,12,30,1,1,0
33,1,19,1,5400,17,1,40,2,1,0
53,1,22,5,1021,36,0,40,1,1,1
39,8,19,1,4030,26,1,40,1,1,0
47,7,16,1,440,303,0,32,2,8,1
23,1,16,5,8225,26,0,48,1,1,0
36,1,21,1,4040,303,9,40,1,1,0
17,1,14,5,4030,26,4,30,1,1,0
46,7,23,1,2100,48,0,50,2,1,1
41,2,19,1,5600,47,0,40,2,2,0
47,7,21,1,440,40,0,40,1,1,0
77,1,18,1,630,36,0,8,2,1,0
34,1,21,5,4220,247,5,40,1,6,0
43,2,21,1,350,31,1,60,2,1,1
21,1,16,5,9645,242,2,20,1,6,0
47,5,19,1,3710,48,0,50,1,1,1
29,1,16,1,4600,25,1,35,2,1,0
33,1,19,5,4020,233,0,32,1,6,0
66,7,24,1,3090,128,1,50,2,1,1
37,1,16,5,4700,36,0,38,2,8,0
31,1,16,1,4251,20,1,50,1,1,0
24,1,22,5,5310,26,2,37,2,2,0
59,1,16,1,6230,207,6,24,1,6,0
57,3,22,1,10,34,0,55,2,1,1
32,1,11,5,5860,25,13,40,2,1,0
46,1,16,5,7220,29,0,40,1,1,0
59,1,20,1,110,27,0,40,1,1,1
75,1,23,1,2100,13,1,50,1,1,1
85,1,21,2,4055,25,0,5,1,1,0
56,1,18,1,3602,48,1,40,2,1,0
38,1,16,1,9141,24,0,36,2,1,0
35,1,21,1,4710,53,1,40,1,1,1
56,6,18,1,2634,45,0,60,1,1,0
25,3,19,5,2545,6,2,30,1,1,0
36,1,16,5,3421,12,12,38,1,1,0
60,6,20,1,4920,42,1,50,2,1,1
46,1,16,1,7200,303,1,40,1,1,0
60,1,19,1,540,55,0,50,1,1,1
47,1,22,1,52,13,0,40,1,1,1
46,1,21,1,5110,56,5,20,2,1,0
57,1,1,3,4700,224,0,60,1,1,1
19,1,16,5,9130,17,2,35,1,1,0
58,1,16,1,6442,6,1,40,1,1,1
42,7,19,5,4920,26,0,20,2,1,0
49,1,21,1,1350,5,1,40,1,1,1
17,4,18,5,4130,6,17,24,2,1,0
21,1,19,5,9130,6,5,30,1,1,0
23,1,20,5,5400,39,12,40,2,1,0
35,7,16,1,205,13,1,60,2,1,0
44,1,21,5,5740,55,0,40,2,1,0
21,1,19,5,1108,39,17,32,1,1,0
53,1,18,1,7315,48,0,40,1,1,1
46,1,21,1,4020,48,1,15,2,1,0
44,4,21,5,3322,48,0,40,2,1,1
44,2,21,5,3300,36,0,40,2,1,1
40,1,18,2,7700,1,0,40,2,1,0
61,1,16,3,5860,37,0,35,1,1,1
52,4,16,3,3602,207,0,14,2,6,0
60,4,16,1,9121,53,1,40,1,1,0
73,1,19,1,5740,19,1,18,2,1,0
37,1,20,1,4760,344,0,40,1,2,0
57,1,17,1,8800,36,0,35,2,1,0
60,6,19,1,6260,37,0,10,1,1,0
30,1,1,1,4720,303,1,32,2,8,0
39,4,21,3,2310,209,2,50,2,1,0
30,1,21,1,2640,6,1,40,1,1,0
64,2,22,1,2016,36,1,8,2,1,0
35,1,21,5,5240,6,0,40,2,1,0
44,1,9,1,9620,303,1,40,2,1,0
52,1,18,5,4700,36,2,40,2,1,0
48,1,1,5,205,16,0,72,1,1,0
40,1,23,1,3090,370,1,90,1,1,1
32,3,17,1,4220,37,1,99,2,1,0
54,1,20,1,3220,18,1,40,1,1,1
62,1,21,3,4920,26,0,60,2,1,0
59,1,19,1,6700,6,1,40,1,1,1
34,1,22,1,440,17,0,40,1,1,0
27,1,21,3,440,35,0,40,2,5,0
29,1,16,1,9620,40,1,40,2,1,0
33,7,20,1,4700,9,1,60,1,9,0
54,4,19,1,5220,6,1,60,1,2,0
61,1,15,3,9600,21,0,40,1,3,0
42,2,21,1,3255,45,0,36,2,1,1
34,1,17,5,4720,51,15,8,2,1,0
22,1,16,5,8990,55,0,40,1,6,0
19,1,16,5,4760,36,2,20,2,1,0
41,1,21,5,5100,45,0,40,2,2,0
31,1,13,5,5410,6,2,32,2,8,0
41,1,22,1,750,36,0,50,1,1,1
26,1,19,1,8225,42,1,48,1,1,1
54,2,1,5,8740,46,2,25,2,1,0
65,1,24,1,230,37,1,45,2,2,1
52,1,19,3,4510,303,0,45,2,8,0
65,1,21,2,4850,40,0,40,1,1,1
55,6,16,3,7420,26,0,40,1,1,1
48,3,21,1,5420,6,0,25,2,1,0
33,1,15,5,4110,15,13,40,1,9,0
63,1,22,1,800,36,1,50,2,1,1
56,1,24,1,2100,55,0,50,1,1,1
53,1,23,1,3255,42,1,30,2,1,1
22,1,21,5,1460,16,17,40,1,1,0
25,6,21,1,5000,26,1,60,1,1,1
40,1,1,1,230,39,1,40,2,1,1
17,6,14,5,4600,8,2,5,2,1,0
39,1,16,1,440,37,0,40,1,1,0
53,5,19,1,5740,6,1,40,1,1,1
19,3,16,5,2633,48,2,32,2,1,0
33,2,19,5,2025,53,12,45,1,1,0
27,1,16,5,7750,24,2,40,2,1,0
24,1,21,5,4920,8,13,60,2,1,0
59,6,18,1,4510,247,0,40,1,6,0
61,6,16,1,4760,72,0,35,1,1,0
60,6,19,3,4510,6,0,38,1,9,1
39,1,21,1,300,247,0,45,1,6,1
45,1,21,1,3255,233,1,40,2,6,1
54,1,16,1,4350,53,1,40,1,1,0
34,1,20,1,3645,12,1,24,2,1,1
46,3,18,3,3870,13,0,70,1,1,1
55,5,21,1,1310,36,1,36,2,1,1
53,1,16,3,5610,39,0,40,2,1,0
24,2,21,5,5400,6,2,40,2,8,0
66,1,21,1,1065,13,0,40,1,1,0
59,1,20,1,4760,8,0,40,1,1,1
63,1,20,3,9130,18,0,60,1,1,1
68,7,21,1,5000,19,1,12,2,1,1
53,1,21,1,3255,42,1,45,2,1,1
25,1,21,5,3255,37,2,36,2,2,1
34,1,21,1,2830,6,0,60,2,1,1
39,1,22,5,6260,6,13,45,1,9,0
24,1,21,5,1450,24,12,40,1,1,0
46,1,22,1,300,8,0,50,1,1,1
39,1,22,1,2205,48,0,40,1,1,0
50,4,22,1,230,36,1,40,1,1,1
50,7,21,1,120,365,0,40,2,8,1
22,1,18,5,4600,327,2,40,2,1,0
58,1,19,1,5400,36,0,40,2,1,0
58,7,21,5,2310,13,0,30,2,2,0
56,1,16,1,9122,6,0,45,1,1,0
61,1,16,1,9600,42,0,52,1,1,0
39,1,21,2,120,17,0,40,2,2,1
44,6,22,1,4920,6,0,40,1,1,1
19,1,16,5,4055,72,12,32,1,8,0
28,1,16,1,9620,6,16,40,1,2,0
31,1,18,1,5110,41,1,40,2,1,0
63,1,16,3,4530,42,0,40,1,1,1
33,2,21,1,5740,31,0,40,2,1,1
25,1,18,5,4720,5,0,35,2,1,0
47,1,21,1,1410,217,0,40,1,6,1
26,1,16,5,4020,6,12,40,1,1,0
52,2,21,1,4600,6,1,40,2,1,0
38,1,22,1,1021,210,0,40,1,6,1
67,7,16,1,2830,6,1,12,2,1,0
32,1,17,1,3645,414,1,38,2,1,0
65,7,16,1,5240,36,0,30,2,1,0
17,1,14,5,4130,49,4,20,1,1,0
27,6,21,5,205,13,0,65,1,1,0
47,1,22,1,750,6,1,40,2,1,1
31,1,22,1,120,12,0,40,1,1,1
50,1,21,5,440,30,0,45,1,6,1
21,1,18,5,5000,26,0,40,1,1,0
44,3,21,1,3300,247,1,40,2,6,1
61,1,16,1,7210,34,1,48,1,1,1
26,1,17,5,7210,12,12,35,1,1,0
22,1,16,5,4720,10,2,40,1,8,0
59,3,20,1,5720,36,1,35,2,1,0
51,1,16,1,8990,25,1,42,1,1,1
56,1,19,3,3602,55,0,30,2,2,1
33,6,12,5,4251,303,15,40,1,1,0
27,1,21,5,440,18,12,50,1,1,0
56,1,16,1,7360,26,1,40,1,1,1
17,4,12,5,4720,25,2,4,1,1,0
36,1,16,5,4000,4,13,35,1,1,0
38,2,21,1,1021,210,1,40,2,6,1
33,1,21,5,3255,51,13,40,1,1,1
18,1,14,5,6710,12,10,40,1,8,0
52,3,17,1,9645,36,1,40,2,1,0
23,1,18,5,4435,32,0,40,2,1,0
45,1,21,1,1108,210,0,40,1,6,1
20,1,19,5,2545,207,17,50,1,6,0
32,1,21,5,830,29,12,40,1,1,0
23,1,21,5,3620,6,7,25,2,1,0
32,1,21,1,4760,47,0,28,2,1,0
28,1,9,4,4020,303,13,12,2,1,0
29,1,22,1,20,32,1,40,2,1,0
33,1,21,5,1021,22,13,40,1,1,0
60,1,16,1,4220,370,5,40,1,8,1
34,2,18,5,4251,51,2,60,1,1,0
27,1,20,5,6950,48,2,40,1,1,1
56,1,21,1,4700,56,0,40,2,1,0
53,5,16,4,5550,462,0,40,2,2,0
49,1,20,5,2640,20,2,24,2,1,0
49,1,21,1,4840,47,0,45,1,1,1
22,3,16,5,6730,26,2,20,1,1,0
52,2,22,5,2004,17,0,40,2,1,1
18,1,16,5,4055,36,2,10,2,1,0
52,1,16,3,6355,17,0,30,1,2,1
60,1,14,1,9130,6,1,62,1,1,0
28,1,20,5,6355,44,0,45,1,1,1
60,4,22,5,2555,48,0,40,2,1,1
26,2,22,5,2014,139,13,40,1,1,0
52,1,1,2,9365,243,0,40,1,1,0
43,5,21,3,440,8,0,50,2,1,1
33,1,16,3,7410,13,12,40,1,1,0
40,1,16,1,520,42,1,40,2,8,0
84,1,21,1,750,34,1,34,1,1,1
17,1,14,5,4760,42,2,10,2,1,0
19,5,19,5,8140,13,2,48,1,1,0
20,1,20,5,7200,9,0,50,1,8,0
42,5,21,1,7340,53,0,40,1,1,1
31,2,23,3,51,100,13,35,2,1,0
27,1,20,1,2300,17,1,40,2,1,0
43,2,16,3,4710,6,0,40,2,9,1
30,1,14,5,4720,2,13,40,2,4,0
33,1,19,1,5260,42,1,35,2,1,0
29,1,21,5,3603,48,2,40,1,6,0
27,2,18,4,3500,51,0,30,2,2,0
52,1,21,1,1006,210,1,40,2,6,1
25,1,20,5,7700,53,2,40,1,1,1
29,4,19,5,3603,6,0,40,2,2,0
41,2,22,3,110,17,0,40,2,1,1
62,1,18,1,4220,16,0,40,1,1,0
60,1,22,3,540,45,0,40,2,2,0
66,1,16,3,4720,6,0,32,2,8,0
77,3,16,1,5510,36,0,40,1,1,1
21,4,19,5,5740,24,17,10,2,1,0
35,2,23,1,3160,55,1,36,2,1,1
41,1,19,1,830,6,0,40,2,2,0
41,1,1,1,6050,6,1,40,2,1,0
25,1,20,1,2722,34,2,1,2,9,0
66,1,21,1,530,39,0,30,2,1,0
54,1,16,1,2300,42,0,17,2,1,0
30,1,19,5,3402,42,0,45,1,1,1
22,1,16,1,3300,36,9,40,2,1,0
45,2,21,1,3255,27,1,36,2,1,1
69,1,21,1,120,19,1,60,1,1,1
31,1,16,1,7210,327,1,30,1,1,0
33,4,21,5,60,38,0,40,2,1,1
34,4,21,1,3840,18,1,60,1,1,0
35,1,19,5,9005,6,12,45,1,1,1
54,5,22,1,440,9,1,40,1,1,1
52,1,16,4,9130,36,0,90,1,1,0
34,1,12,1,6260,303,0,40,1,1,0
27,1,21,5,4850,32,0,40,2,1,1
20,1,19,5,4020,231,17,3,1,6,0
33,5,22,3,1320,110,0,40,1,1,1
59,1,23,1,10,110,1,50,1,1,1
54,1,23,1,565,1,1,36,2,1,1
28,1,21,1,4840,39,1,40,2,1,1
63,1,21,1,4720,210,0,25,1,6,0
27,1,19,1,5710,12,1,50,1,1,1
23,1,19,1,5510,31,2,25,1,1,0
36,1,21,3,7340,42,13,45,2,1,1
18,1,14,5,4720,1,4,20,2,1,0
31,2,21,5,5740,31,0,47,2,1,0
58,1,21,1,1021,34,0,40,1,1,1
48,1,16,1,7330,55,0,45,1,1,1
30,1,21,1,4220,36,1,40,2,2,0
38,3,16,1,6305,1,1,45,1,1,0
30,2,21,5,2840,5,12,40,1,1,1
52,1,20,5,4810,6,0,29,2,1,0
26,1,19,1,5150,240,1,42,1,6,0
62,7,20,1,6540,36,1,40,1,1,0
52,1,21,5,750,17,0,40,1,1,0
33,5,20,3,9825,9,17,50,1,1,1
38,1,19,5,4040,55,12,30,2,1,0
54,6,16,1,205,27,1,40,2,1,0
42,1,21,3,5240,210,0,40,2,6,1
61,3,21,1,2545,25,1,20,2,1,0
47,4,23,5,10,34,2,60,1,1,1
52,1,15,5,9130,303,0,40,1,8,0
60,1,19,3,9620,110,0,32,2,1,0
60,7,22,1,800,25,1,40,1,1,1
47,1,17,3,7200,12,5,40,1,1,1
52,1,9,1,4030,312,1,37,2,1,0
36,3,22,1,2310,72,1,24,2,1,0
48,1,21,1,850,110,1,40,1,1,1
71,2,23,1,3090,117,0,40,1,1,1
37,1,20,3,4030,8,11,20,1,1,0
50,1,22,1,160,34,0,50,1,1,1
46,1,20,3,2710,21,12,60,1,1,0
28,1,16,5,8990,25,15,25,1,1,0
32,1,18,1,4850,26,1,45,2,1,0
42,6,12,1,6410,303,0,40,1,1,0
58,1,21,3,910,54,0,40,1,1,1
37,1,15,1,4720,249,0,25,1,1,0
54,3,22,1,1822,19,1,38,2,1,1
54,3,20,3,160,38,0,40,2,3,0
62,1,19,1,4020,45,1,35,2,2,0
61,7,21,1,800,327,1,30,1,1,1
50,4,23,5,2100,36,0,60,2,6,1
31,1,16,5,1555,47,4,40,1,1,0
39,1,21,1,4965,48,0,18,2,1,0
44,1,21,1,4850,40,1,25,1,1,0
39,3,18,1,3870,6,1,42,2,1,0
33,1,20,1,6305,27,1,65,1,1,0
55,1,23,1,3090,21,0,60,1,1,1
22,1,21,5,5810,51,2,28,2,1,0
44,3,16,5,8620,53,0,40,1,3,0
67,1,22,1,5400,37,1,2,2,2,1
29,1,20,1,4010,6,9,40,2,1,0
68,1,21,1,440,66,1,40,1,1,1
52,7,16,2,4330,17,0,40,1,2,0
46,1,21,1,2300,39,1,30,2,1,0
54,4,20,1,5220,27,1,24,2,1,0
35,1,21,1,7640,27,1,23,1,1,0
29,2,20,5,4010,6,2,40,2,8,0
30,1,16,5,6442,25,2,40,1,1,0
75,2,16,2,440,17,0,40,2,1,0
57,1,18,1,220,25,1,60,1,1,1
67,1,17,1,9121,36,1,38,2,1,0
36,3,16,1,5860,39,1,40,2,1,1
41,1,20,1,8030,29,0,40,1,1,1
26,2,23,1,2014,17,0,25,2,8,0
22,1,16,5,4720,6,2,30,2,1,0
55,6,20,1,5540,233,0,40,1,6,1
26,1,16,5,4700,6,2,40,1,9,0
63,2,22,1,20,42,0,40,1,1,1
53,1,16,1,4760,226,1,35,2,6,0
66,2,24,1,2555,34,1,30,2,1,1
57,6,21,1,4700,33,1,45,2,1,0
62,1,16,3,5260,17,12,1,1,1,0
59,1,21,1,2640,48,0,40,1,1,1
64,6,19,3,4251,6,12,40,1,2,0
30,4,21,5,1640,24,12,40,1,1,1
35,2,22,5,1650,24,0,40,2,1,1
25,4,16,5,2545,36,10,45,2,2,0
44,6,17,4,6230,17,0,8,1,8,0
25,1,18,5,4720,17,12,30,2,1,0
46,2,21,1,2310,6,1,45,2,1,0
62,2,19,1,5860,25,1,40,2,1,0
61,7,21,1,850,18,0,40,1,1,1
58,2,16,5,7750,42,0,6,2,1,0
36,1,19,3,3630,26,0,45,2,1,0
68,1,20,1,4220,55,0,40,1,1,0
30,1,19,3,8990,37,13,40,1,1,0
37,1,19,1,1560,24,9,40,1,1,0
83,6,23,1,2100,40,0,30,1,9,0
41,1,16,3,9365,30,0,40,2,1,1
64,1,22,1,1031,17,0,20,2,1,0
57,5,19,2,530,6,5,40,2,1,1
80,6,21,1,9310,25,1,6,1,1,0
34,6,21,1,1032,40,1,40,1,1,0
58,3,22,1,2310,120,0,50,2,1,1
48,1,16,5,410,36,13,40,1,1,1
20,1,16,5,4251,35,2,40,1,1,0
54,1,18,1,4850,6,0,16,2,1,1
31,1,12,5,6515,303,13,40,1,1,0
21,1,19,5,5240,226,2,15,2,6,0
47,1,19,3,4020,6,0,20,2,1,0
47,6,22,5,2861,303,5,8,2,1,0
37,1,21,1,110,110,1,45,1,1,1
45,1,18,1,8030,55,1,50,1,1,0
66,1,16,1,5600,36,0,40,1,1,1
19,1,19,1,5400,48,2,4,2,1,0
35,1,21,5,1050,51,0,50,1,1,1
36,1,19,1,440,6,0,40,1,1,1
42,2,22,1,2040,48,0,40,1,1,1
54,6,14,1,7510,27,1,40,1,1,1
58,7,21,3,310,26,0,60,1,1,0
33,4,24,5,2205,324,0,35,2,2,0
24,1,17,1,4110,49,0,30,2,1,0
25,4,20,5,9150,53,12,30,1,1,0
20,2,16,5,4540,39,17,5,1,1,0
42,3,22,1,2545,36,1,25,2,1,0
64,1,22,1,800,17,1,60,1,1,1
34,1,22,1,800,44,0,40,2,1,1
67,7,21,1,810,21,0,30,2,1,1
22,1,19,5,5740,303,2,40,1,8,0
29,1,20,5,5000,36,0,45,1,1,0
65,6,20,3,7200,17,13,30,1,1,0
52,1,16,3,9600,223,13,40,2,6,0
42,6,19,1,4710,47,0,40,1,2,0
55,3,22,1,2310,25,0,30,2,1,0
68,6,19,1,4920,42,0,40,1,1,1
51,3,21,1,3870,313,0,40,1,8,1
28,5,20,5,9810,2,0,55,1,2,0
65,6,14,1,6260,26,1,50,1,1,0
34,1,11,1,8500,303,1,50,1,8,0
24,1,16,5,5740,216,0,40,2,1,0
30,1,21,1,3255,2,1,20,2,1,0
29,1,20,5,5300,42,0,40,2,1,0
43,2,19,1,530,26,0,40,2,1,0
31,6,20,1,6230,303,1,50,1,1,0
53,5,19,1,5120,40,0,40,2,2,0
37,1,20,1,3255,39,1,36,2,1,0
68,1,21,1,6850,22,0,44,1,2,1
53,1,18,1,5740,26,1,32,2,1,0
51,1,18,5,310,36,0,60,2,1,1
62,1,22,5,8030,209,0,40,1,6,0
50,1,16,1,2640,6,11,45,1,1,0
33,2,23,1,3090,301,1,60,2,1,1
32,1,21,1,4840,29,0,40,2,1,1
